Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,,Lubricant
Rotary_3N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,,Vaseline
Step, Timestamp, RecipeStep, DAQ.COF (),DAQ.Fx (N),DAQ.Fz (N),Rotary.Velocity (rpm),Rotary.Position (rev),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.X Position (mm),RTC.Temperature (°C),
10,42.595,10,0.1636367,0.4894401,2.991017,119.3962,4178.963,-15.33,-116.3863,0,25.7,
10,42.695,10,0.1565419,0.4666366,2.980905,119.3375,4179.155,-15.33,-116.3861,0,25.7,
10,42.795,10,0.1653044,0.4953828,2.996791,118.7463,4179.346,-15.33,-116.3862,0,25.7,
10,42.895,10,0.1581622,0.4756709,3.007488,119.685,4179.54,-15.33,-116.3863,0,25.7,
10,42.995,10,0.1637878,0.4924439,3.006597,119.33,4179.73,-15.33,-116.3863,0,25.7,
10,43.095,10,0.1629462,0.487563,2.992172,119.115,4179.927,-15.33,-116.3861,0,25.7,
10,43.195,10,0.1564002,0.4665067,2.982775,119.1462,4180.119,-15.33,-116.3861,0,25.7,
10,43.295,10,0.1632652,0.489794,2.99999,119.0588,4180.316,-15.33,-116.3863,0,25.7,
10,43.395,10,0.1545852,0.4653993,3.010634,119.5438,4180.554,-15.33,-116.3866,0,25.7,
10,43.495,10,0.1587751,0.4783273,3.012609,119.73,4180.741,-15.33,-116.3865,0,25.7,
10,43.595,10,0.1603376,0.4808408,2.998928,119.3325,4180.933,-15.33,-116.3863,0,25.7,
10,43.695,10,0.1553619,0.4641133,2.987305,118.93,4181.126,-15.33,-116.3861,0,25.7,
10,43.795,10,0.1630221,0.4896641,3.003668,119.4825,4181.32,-15.33,-116.3861,0,25.8,
10,43.895,10,0.1559899,0.470251,3.014625,119.42,4181.511,-15.33,-116.3861,0,25.8,
10,43.995,10,0.158251,0.4767328,3.01251,119.52,4181.708,-15.33,-116.3861,0,25.8,
10,44.095,10,0.1591223,0.4767815,2.996321,119.3287,4181.9,-15.33,-116.3861,0,25.8,
10,44.195,10,0.1535088,0.4583783,2.986007,119.02,4182.143,-15.33,-116.3861,0,25.8,
10,44.295,10,0.1618693,0.485751,3.000884,119.0888,4182.333,-15.33,-116.3862,0,25.8,
10,44.395,10,0.1555239,0.4682375,3.010711,119.915,4182.524,-15.33,-116.3863,0,25.8,
10,44.495,10,0.1600916,0.4822989,3.012643,119.3725,4182.715,-15.33,-116.3862,0,25.8,
10,44.595,10,0.1612887,0.4832017,2.995881,119.4162,4182.904,-15.33,-116.3862,0,25.8,
10,44.695,10,0.1564696,0.4667437,2.982967,119.2412,4183.095,-15.33,-116.386,0,25.8,
10,44.795,10,0.1657439,0.4970001,2.998602,119.1175,4183.292,-15.33,-116.3862,0,25.8,
10,44.895,10,0.1602273,0.4823282,3.010275,119.7575,4183.538,-15.33,-116.3863,0,25.8,
10,44.995,10,0.1602963,0.4827276,3.01147,119.1588,4183.729,-15.33,-116.386,0,25.7,
10,45.095,10,0.1627691,0.4872805,2.993692,119.41,4183.921,-15.33,-116.386,0,25.7,
10,45.195,10,0.1567739,0.4678803,2.984428,118.9863,4184.116,-15.33,-116.3861,0,25.7,
10,45.295,10,0.1659812,0.4974969,2.997308,119.4162,4184.31,-15.33,-116.3861,0,25.7,
10,45.395,10,0.1603391,0.4821788,3.007244,119.7062,4184.502,-15.33,-116.3859,0,25.7,
10,45.495,10,0.1605886,0.4833576,3.009912,119.53,4184.696,-15.33,-116.3856,0,25.7,
10,45.595,10,0.1650347,0.4938208,2.992224,119.3937,4184.894,-15.33,-116.3856,0,25.7,
10,45.695,10,0.1594736,0.4751124,2.979255,119.1837,4185.087,-15.33,-116.3856,0,25.7,
10,45.795,10,0.1684048,0.5039983,2.992779,119.2225,4185.326,-15.33,-116.3856,0,25.7,
10,45.895,10,0.1616068,0.4857022,3.005457,119.7313,4185.523,-15.33,-116.3857,0,25.7,
10,45.995,10,0.1642003,0.493902,3.007925,119.3338,4185.72,-15.33,-116.3857,0,25.7,
10,46.095,10,0.16662,0.4984776,2.991704,119.2838,4185.914,-15.33,-116.3856,0,25.8,
10,46.195,10,0.1608477,0.4794185,2.980574,118.95,4186.105,-15.33,-116.3857,0,25.8,
10,46.295,10,0.1682656,0.5036541,2.993209,119.7575,4186.301,-15.33,-116.3858,0,25.8,
10,46.395,10,0.1607645,0.4836791,3.008618,119.5362,4186.493,-15.33,-116.3861,0,25.8,
10,46.495,10,0.1613515,0.4857737,3.010656,119.2825,4186.682,-15.33,-116.3861,0,25.8,
10,46.595,10,0.16324,0.4891705,2.996633,119.5638,4186.92,-15.33,-116.3859,0,25.8,
10,46.695,10,0.1595477,0.4758268,2.982348,119.03,4187.114,-15.33,-116.3859,0,25.8,
10,46.795,10,0.1663008,0.4981139,2.995259,119.5887,4187.307,-15.33,-116.3859,0,25.8,
10,46.895,10,0.160464,0.4830621,3.010408,119.5612,4187.499,-15.33,-116.3856,0,25.8,
10,46.995,10,0.1587574,0.4776616,3.008752,119.3462,4187.697,-15.33,-116.3856,0,25.8,
10,47.095,10,0.1629951,0.4883781,2.996274,119.1263,4187.894,-15.33,-116.3856,0,25.8,
10,47.195,10,0.1565631,0.4668379,2.981787,119.1912,4188.086,-15.33,-116.3855,0,25.8,
10,47.295,10,0.1643005,0.4921159,2.995219,119.205,4188.276,-15.33,-116.3854,0,25.7,
10,47.395,10,0.1603186,0.4825945,3.010222,119.6937,4188.474,-15.33,-116.385,0,25.7,
10,47.495,10,0.1615567,0.4866732,3.012399,119.2138,4188.667,-15.33,-116.385,0,25.7,
10,47.595,10,0.1634084,0.4909111,3.004197,119.4112,4188.904,-15.33,-116.3852,0,25.7,
10,47.695,10,0.1589909,0.4753332,2.989689,118.99,4189.092,-15.33,-116.3852,0,25.7,
10,47.795,10,0.1657539,0.4976788,3.002516,119.7425,4189.286,-15.33,-116.3854,0,25.7,
10,47.895,10,0.1593705,0.4813799,3.020508,119.4725,4189.48,-15.33,-116.3855,0,25.7,
10,47.995,10,0.1551454,0.4681206,3.017303,119.3863,4189.671,-15.33,-116.3856,0,25.7,
10,48.095,10,0.1487882,0.4463888,3.000163,119.475,4189.868,-15.33,-116.3855,0,25.7,
10,48.195,10,0.1452109,0.433266,2.983701,119.1413,4190.059,-15.33,-116.3854,0,25.7,
10,48.295,10,0.1541188,0.4612783,2.993005,119.6888,4190.294,-15.33,-116.3856,0,25.7,
10,48.395,10,0.1548527,0.465513,3.006166,119.5337,4190.489,-15.33,-116.3854,0,25.7,
10,48.495,10,0.1523207,0.4577971,3.005482,119.4337,4190.681,-15.33,-116.3852,0,25.7,
10,48.595,10,0.160307,0.4801491,2.995184,119.205,4190.875,-15.33,-116.3851,0,25.7,
10,48.695,10,0.1558881,0.4644348,2.979283,119.5313,4191.066,-15.33,-116.385,0,25.7,
10,48.795,10,0.1638106,0.4898103,2.990101,119.6975,4191.255,-15.33,-116.385,0,25.7,
10,48.895,10,0.1616967,0.4857087,3.003826,119.545,4191.491,-15.33,-116.3848,0,25.7,
10,48.995,10,0.1602982,0.4814156,3.00325,119.4137,4191.685,-15.33,-116.3847,0,25.7,
10,49.095,10,0.1641049,0.4909371,2.991605,119.1737,4191.88,-15.33,-116.3846,0,25.7,
10,49.195,10,0.1611705,0.4799835,2.978109,119.3125,4192.072,-15.33,-116.3847,0,25.7,
10,49.295,10,0.1662304,0.4966169,2.987521,119.64,4192.265,-15.33,-116.3849,0,25.7,
10,49.395,10,0.162203,0.4870889,3.002959,119.2125,4192.46,-15.33,-116.3849,0,25.8,
10,49.495,10,0.1588871,0.4774798,3.005151,119.2762,4192.651,-15.33,-116.3848,0,25.8,
10,49.595,10,0.1613493,0.4834453,2.996265,119.21,4192.848,-15.33,-116.3847,0,25.8,
10,49.695,10,0.1550714,0.4616842,2.977236,118.9775,4193.042,-15.33,-116.3844,0,25.8,
10,49.795,10,0.1606424,0.4795776,2.985373,119.7637,4193.286,-15.33,-116.3843,0,25.8,
10,49.895,10,0.1570892,0.4705919,2.995698,119.3225,4193.479,-15.33,-116.3843,0,25.8,
10,49.995,10,0.1511592,0.4525719,2.994008,119.4388,4193.67,-15.33,-116.3845,0,25.8,
10,50.095,10,0.1567312,0.4678706,2.985178,119.1988,4193.862,-15.33,-116.3846,0,25.8,
10,50.195,10,0.1504238,0.4463466,2.967261,119.4738,4194.054,-15.33,-116.3844,0,25.8,
10,50.295,10,0.1581714,0.4706472,2.975552,119.7663,4194.241,-15.33,-116.3844,0,25.8,
10,50.395,10,0.161788,0.4840363,2.991794,119.54,4194.434,-15.33,-116.3844,0,25.8,
10,50.495,10,0.1525291,0.4562805,2.991432,119.3825,4194.676,-15.33,-116.3842,0,25.8,
10,50.595,10,0.1598903,0.4769959,2.98327,119.0425,4194.868,-15.33,-116.384,0,25.8,
10,50.695,10,0.1536927,0.4554134,2.963143,119.5537,4195.063,-15.33,-116.3839,0,25.8,
10,50.795,10,0.1586649,0.4714298,2.97123,119.6012,4195.251,-15.33,-116.384,0,25.8,
10,50.895,10,0.158858,0.4745635,2.987345,119.6075,4195.439,-15.33,-116.3844,0,25.8,
10,50.995,10,0.1569653,0.4694846,2.991008,119.4088,4195.634,-15.33,-116.3845,0,25.8,
10,51.095,10,0.1637029,0.488521,2.984193,119.08,4195.826,-15.33,-116.3845,0,25.8,
10,51.195,10,0.1580026,0.468939,2.96792,119.535,4196.069,-15.33,-116.3845,0,25.8,
10,51.295,10,0.1625781,0.4839519,2.976735,119.71,4196.26,-15.33,-116.3846,0,25.8,
10,51.395,10,0.1606723,0.480581,2.991063,119.2575,4196.455,-15.33,-116.3849,0,25.8,
10,51.495,10,0.154568,0.4628955,2.99477,119.125,4196.647,-15.33,-116.3851,0,25.8,
10,51.595,10,0.1630258,0.4870142,2.987345,118.9962,4196.841,-15.33,-116.3852,0,25.7,
10,51.695,10,0.1542616,0.4583004,2.970929,119.79,4197.032,-15.33,-116.3853,0,25.7,
10,51.795,10,0.1609226,0.4792756,2.978298,119.6888,4197.224,-15.33,-116.3855,0,25.7,
10,51.895,10,0.1642514,0.4921224,2.996153,119.3462,4197.461,-15.33,-116.3857,0,25.7,
10,51.995,10,0.1574177,0.4719526,2.998092,119.3312,4197.655,-15.33,-116.3857,0,25.7,
10,52.095,10,0.1655453,0.4949704,2.989939,118.9912,4197.845,-15.33,-116.3856,0,25.7,
10,52.195,10,0.1588633,0.4724949,2.974224,119.79,4198.04,-15.33,-116.3855,0,25.7,
10,52.295,10,0.1633282,0.4867024,2.979905,119.4788,4198.229,-15.33,-116.3856,0,25.7,
10,52.395,10,0.1644035,0.4923627,2.994844,119.2775,4198.424,-15.33,-116.3856,0,25.7,
10,52.495,10,0.1587752,0.476577,3.001584,119.5088,4198.657,-15.33,-116.3856,0,25.7,
10,52.595,10,0.1680268,0.5029559,2.993308,118.9863,4198.85,-15.33,-116.3857,0,25.7,
10,52.695,10,0.160528,0.4778662,2.97684,119.5837,4199.042,-15.33,-116.386,0,25.7,
10,52.795,10,0.1661865,0.4956719,2.982623,119.4262,4199.235,-15.33,-116.3863,0,25.7,
10,52.895,10,0.1665386,0.4993674,2.99851,119.4238,4199.429,-15.33,-116.3863,0,25.7,
10,52.995,10,0.1617545,0.4857445,3.002974,119.0837,4199.626,-15.33,-116.3863,0,25.7,
10,53.095,10,0.1687299,0.5059987,2.998869,119.4063,4199.822,-15.33,-116.3863,0,25.7,
10,53.195,10,0.1619437,0.4831368,2.983363,119.5475,4200.012,-15.33,-116.3863,0,25.7,
10,53.295,10,0.1675658,0.500556,2.987221,119.5712,4200.204,-15.33,-116.3863,0,25.7,
10,53.395,10,0.1662048,0.4992148,3.003612,119.405,4200.444,-15.33,-116.3863,0,25.7,
10,53.495,10,0.16079,0.4839129,3.009597,119.1275,4200.637,-15.33,-116.3865,0,25.7,
10,53.595,10,0.1660162,0.4985816,3.00321,119.125,4200.831,-15.33,-116.3865,0,25.7,
10,53.695,10,0.1531712,0.4574041,2.986227,119.7538,4201.026,-15.33,-116.3867,0,25.7,
10,53.795,10,0.1562864,0.4672861,2.989933,119.12,4201.22,-15.33,-116.3868,0,25.7,
10,53.895,10,0.1579845,0.4750474,3.006925,119.3375,4201.41,-15.33,-116.3871,0,25.7,
10,53.995,10,0.1530353,0.4605541,3.009464,118.9675,4201.599,-15.33,-116.3871,0,25.7,
10,54.095,10,0.160834,0.4833836,3.005482,119.2188,4201.836,-15.33,-116.3871,0,25.7,
10,54.195,10,0.1569343,0.4689098,2.987936,119.9875,4202.027,-15.33,-116.3873,0,25.7,
10,54.295,10,0.1599814,0.4786586,2.991964,119.3975,4202.219,-15.33,-116.3876,0,25.7,
10,54.395,10,0.1619153,0.4869623,3.007513,119.3875,4202.409,-15.33,-116.3876,0,25.7,
10,54.495,10,0.1555276,0.4683999,3.011683,119.1475,4202.6,-15.33,-116.3873,0,25.7,
10,54.595,10,0.1626853,0.4889724,3.005634,119.045,4202.794,-15.33,-116.3873,0,25.7,
10,54.695,10,0.1574951,0.470566,2.987813,119.82,4203.03,-15.33,-116.3874,0,25.7,
10,54.795,10,0.158305,0.4732451,2.98945,119.2625,4203.226,-15.33,-116.3877,0,25.7,
10,54.895,10,0.1629101,0.4898297,3.006748,119.3163,4203.419,-15.33,-116.3878,0,25.7,
10,54.995,10,0.155937,0.469254,3.009253,118.9287,4203.612,-15.33,-116.3876,0,25.7,
10,55.095,10,0.1617082,0.4859555,3.005138,119.6888,4203.805,-15.33,-116.3875,0,25.7,
10,55.195,10,0.1582129,0.4726086,2.987169,119.625,4204.001,-15.33,-116.3873,0,25.7,
10,55.295,10,0.1603282,0.4791457,2.988531,119.4888,4204.199,-15.33,-116.3872,0,25.7,
10,55.395,10,0.1650767,0.4955257,3.001791,119.4162,4204.39,-15.33,-116.3872,0,25.7,
10,55.495,10,0.1587707,0.4776421,3.008377,119.1162,4204.583,-15.33,-116.3872,0,25.7,
10,55.595,10,0.1655928,0.4972664,3.002946,119.1925,4204.826,-15.33,-116.3871,0,25.7,
10,55.695,10,0.1609108,0.4804284,2.985682,119.8063,4205.017,-15.33,-116.3871,0,25.7,
10,55.795,10,0.1613224,0.481656,2.985673,119.315,4205.211,-15.33,-116.3872,0,25.7,
10,55.895,10,0.1676956,0.5032222,3.000807,119.265,4205.404,-15.33,-116.3873,0,25.7,
10,55.995,10,0.1595721,0.4799608,3.007798,118.7088,4205.6,-15.33,-116.3873,0,25.7,
10,56.095,10,0.1657737,0.4978736,3.003333,119.8525,4205.793,-15.33,-116.3873,0,25.7,
10,56.195,10,0.1611294,0.4811915,2.986367,119.6025,4205.985,-15.33,-116.387,0,25.7,
10,56.295,10,0.1603964,0.4790645,2.986754,119.17,4206.181,-15.33,-116.3872,0,25.7,
10,56.395,10,0.1666132,0.5001793,3.002039,119.3462,4206.375,-15.33,-116.3872,0,25.7,
10,56.495,10,0.1580158,0.4753624,3.008321,118.885,4206.57,-15.33,-116.3872,0,25.7,
10,56.595,10,0.164242,0.4934149,3.004194,119.3925,4206.813,-15.33,-116.3872,0,25.7,
10,56.695,10,0.1601923,0.4787852,2.988816,119.7462,4207.007,-15.33,-116.3872,0,25.7,
10,56.795,10,0.1595018,0.4766257,2.988215,119.3538,4207.205,-15.33,-116.3872,0,25.7,
10,56.895,10,0.1646717,0.4946164,3.003652,119.16,4207.396,-15.33,-116.3873,0,25.7,
10,56.995,10,0.1580707,0.4759729,3.011139,119.0825,4207.587,-15.33,-116.3874,0,25.7,
10,57.095,10,0.1633004,0.4913106,3.008631,119.8037,4207.783,-15.33,-116.3876,0,25.7,
10,57.195,10,0.1602857,0.4794379,2.991147,119.8075,4207.979,-15.33,-116.3874,0,25.7,
10,57.295,10,0.15871,0.474609,2.990416,119.2738,4208.17,-15.33,-116.3876,0,25.7,
10,57.395,10,0.1614759,0.4853645,3.005801,119.3025,4208.362,-15.33,-116.3876,0,25.7,
10,57.495,10,0.153397,0.4621973,3.01308,118.9688,4208.562,-15.33,-116.3876,0,25.7,
10,57.595,10,0.1595613,0.4798374,3.007228,119.6463,4208.804,-15.33,-116.3872,0,25.7,
10,57.695,10,0.156768,0.4688578,2.990776,119.485,4208.996,-15.33,-116.387,0,25.7,
10,57.795,10,0.1571708,0.4696762,2.988317,119.4287,4209.19,-15.33,-116.3872,0,25.7,
10,57.895,10,0.1648703,0.4954478,3.005076,119.2237,4209.387,-15.33,-116.3874,0,25.7,
10,57.995,10,0.1596038,0.4810942,3.014303,119.15,4209.585,-15.33,-116.3874,0,25.7,
10,58.095,10,0.1608386,0.484137,3.01008,119.85,4209.772,-15.33,-116.3873,0,25.7,
10,58.195,10,0.1557524,0.4654707,2.988531,119.1963,4209.97,-15.33,-116.3871,0,25.7,
10,58.295,10,0.1541195,0.4600378,2.984942,119.3575,4210.162,-15.33,-116.3873,0,25.7,
10,58.395,10,0.1606455,0.4820294,3.000578,119.2138,4210.356,-15.33,-116.3873,0,25.7,
10,58.495,10,0.1546982,0.4654188,3.00856,118.8213,4210.594,-15.33,-116.3871,0,25.7,
10,58.595,10,0.1597111,0.4797205,3.003677,119.8412,4210.789,-15.33,-116.3868,0,25.7,
10,58.695,10,0.1612739,0.4818476,2.98776,119.4425,4210.979,-15.33,-116.3868,0,25.7,
10,58.795,10,0.1589812,0.4741122,2.98219,119.4925,4211.167,-15.33,-116.3868,0,25.7,
10,58.895,10,0.1663464,0.4986498,2.997658,119.1588,4211.36,-15.33,-116.3868,0,25.7,
10,58.995,10,0.1581817,0.4755865,3.006584,118.9625,4211.552,-15.33,-116.387,0,25.7,
10,59.095,10,0.1614999,0.4854425,3.005838,119.7987,4211.746,-15.33,-116.3871,0,25.7,
10,59.195,10,0.1607394,0.4802433,2.987713,119.6625,4211.987,-15.33,-116.3871,0,25.7,
10,59.295,10,0.1593492,0.475252,2.982456,119.2875,4212.18,-15.33,-116.3871,0,25.7,
10,59.395,10,0.1660046,0.4979353,2.999528,119.1175,4212.385,-15.33,-116.3873,0,25.7,
10,59.495,10,0.1591493,0.4786229,3.007383,119.2937,4212.575,-15.33,-116.3873,0,25.7,
10,59.595,10,0.1604257,0.481867,3.003677,119.6475,4212.769,-15.33,-116.3871,0,25.7,
10,59.695,10,0.1617868,0.4833901,2.987822,119.3462,4212.964,-15.33,-116.3871,0,25.7,
10,59.795,10,0.1578603,0.4704361,2.980078,119.4262,4213.156,-15.33,-116.3871,0,25.7,
10,59.895,10,0.164509,0.4929051,2.996218,119.0263,4213.35,-15.33,-116.3871,0,25.7,
10,59.995,10,0.1574448,0.4732808,3.006011,119.17,4213.541,-15.33,-116.3872,0,25.7,
10,60.095,10,0.1601912,0.4814319,3.005358,119.86,4213.74,-15.33,-116.3873,0,25.7,
10,60.195,10,0.1623476,0.4854035,2.989902,119.515,4213.935,-15.33,-116.3872,0,25.7,
10,60.295,10,0.1566124,0.4668671,2.981035,119.48,4214.176,-15.33,-116.387,0,25.7,
10,60.395,10,0.1650946,0.4947009,2.996469,118.9775,4214.371,-15.33,-116.3869,0,25.7,
10,60.495,10,0.1582012,0.4755443,3.005946,119.36,4214.567,-15.33,-116.387,0,25.7,
10,60.595,10,0.1627106,0.4888328,3.004309,119.635,4214.76,-15.33,-116.3872,0,25.8,
10,60.695,10,0.1636997,0.4893588,2.98937,119.26,4214.954,-15.33,-116.3871,0,25.8,
10,60.795,10,0.1589908,0.4737322,2.97962,119.33,4215.15,-15.33,-116.3869,0,25.8,
10,60.895,10,0.167033,0.5000267,2.993581,118.9175,4215.34,-15.33,-116.3869,0,25.8,
10,60.995,10,0.1580429,0.4748071,3.004293,119.7588,4215.534,-15.33,-116.387,0,25.8,
10,61.095,10,0.1618059,0.4860627,3.003987,119.9575,4215.726,-15.33,-116.387,0,25.8,
10,61.195,10,0.164048,0.4903006,2.988763,119.3275,4215.922,-15.33,-116.387,0,25.8,
10,61.295,10,0.1594067,0.4751643,2.980831,119.4725,4216.124,-15.33,-116.387,0,25.8,
10,61.395,10,0.16649,0.498955,2.996906,119.2,4216.365,-15.33,-116.3873,0,25.8,
10,61.495,10,0.157896,0.4750604,3.008693,119.5375,4216.558,-15.33,-116.3873,0,25.8,
10,61.595,10,0.1605923,0.4826042,3.005151,119.4437,4216.749,-15.33,-116.3872,0,25.8,
10,61.695,10,0.163183,0.4879462,2.990178,119.3737,4216.943,-15.33,-116.3872,0,25.7,
10,61.795,10,0.1568099,0.4673705,2.98049,119.0525,4217.136,-15.33,-116.3873,0,25.7,
10,61.895,10,0.165269,0.4953309,2.997119,119.1037,4217.333,-15.33,-116.3875,0,25.7,
10,61.995,10,0.1556643,0.4680524,3.006807,119.8137,4217.524,-15.33,-116.3875,0,25.7,
10,62.095,10,0.1595557,0.4799381,3.007965,119.6312,4217.716,-15.33,-116.3875,0,25.7,
10,62.195,10,0.162419,0.4856276,2.989967,119.3675,4217.909,-15.33,-116.3872,0,25.7,
10,62.295,10,0.1568656,0.467416,2.979722,119.4375,4218.15,-15.33,-116.387,0,25.7,
10,62.395,10,0.1669307,0.5003189,2.997166,119.0088,4218.344,-15.33,-116.3872,0,25.7,
10,62.495,10,0.1583213,0.4763854,3.008978,119.7462,4218.532,-15.33,-116.3872,0,25.7,
10,62.595,10,0.1609279,0.484085,3.008086,119.0925,4218.724,-15.33,-116.3871,0,25.7,
10,62.695,10,0.1623576,0.4857509,2.991859,119.405,4218.918,-15.33,-116.3869,0,25.7,
10,62.795,10,0.1577737,0.4700594,2.979326,119.2562,4219.157,-15.33,-116.3869,0,25.7,
10,62.895,10,0.1645357,0.4928239,2.99524,118.6113,4219.305,-15.33,-116.387,0,25.7,
10,62.995,10,0.1581873,0.4753169,3.004773,119.735,4219.543,-15.33,-116.3872,0,25.7,
10,63.095,10,0.1598821,0.480711,3.006659,119.5725,4219.735,-15.33,-116.387,0,25.7,
10,63.195,10,0.1626361,0.4864167,2.990828,119.4388,4219.927,-15.33,-116.387,0,25.7,
10,63.295,10,0.1562109,0.4653831,2.979196,119.1338,4220.12,-15.33,-116.387,0,25.7,
10,63.395,10,0.1646984,0.4932428,2.994825,119.6138,4220.317,-15.33,-116.387,0,25.7,
10,63.495,10,0.1569093,0.4716246,3.005714,119.4762,4220.51,-15.33,-116.3872,0,25.7,
10,63.595,10,0.1598854,0.480698,3.006516,119.7637,4220.704,-15.33,-116.387,0,25.7,
10,63.695,10,0.160575,0.4804739,2.992209,119.4312,4220.895,-15.33,-116.387,0,25.7,
10,63.795,10,0.1549126,0.4616225,2.97989,118.9262,4221.136,-15.33,-116.387,0,25.7,
10,63.895,10,0.1624663,0.4864979,2.994454,119.0575,4221.329,-15.33,-116.387,0,25.7,
10,63.995,10,0.1546744,0.4647563,3.004739,119.7588,4221.525,-15.33,-116.3869,0,25.7,
10,64.095,10,0.1569444,0.4719559,3.007154,119.2825,4221.716,-15.33,-116.3868,0,25.7,
10,64.195,10,0.1598675,0.4782462,2.991515,119.4788,4221.909,-15.33,-116.3868,0,25.7,
10,64.295,10,0.1560637,0.4652434,2.981112,119.145,4222.097,-15.33,-116.3868,0,25.7,
10,64.395,10,0.1642204,0.4920088,2.996027,119.07,4222.289,-15.33,-116.3872,0,25.7,
10,64.495,10,0.1578078,0.4745928,3.007411,120.04,4222.527,-15.33,-116.3873,0,25.7,
10,64.595,10,0.1565266,0.4709816,3.008956,119.2887,4222.722,-15.33,-116.3873,0,25.7,
10,64.695,10,0.1629614,0.4877124,2.99281,119.4662,4222.916,-15.33,-116.3873,0,25.7,
10,64.795,10,0.1561661,0.4652856,2.979428,118.735,4223.107,-15.33,-116.3872,0,25.7,
10,64.895,10,0.1642701,0.4914892,2.991958,119.04,4223.295,-15.33,-116.3871,0,25.7,
10,64.995,10,0.1580248,0.4748493,3.004903,119.7138,4223.487,-15.33,-116.3871,0,25.7,
10,65.095,10,0.1596535,0.4800192,3.006631,119.335,4223.681,-15.33,-116.3869,0,25.7,
10,65.195,10,0.1626094,0.4863095,2.990661,119.3388,4223.875,-15.33,-116.3869,0,25.7,
10,65.295,10,0.1566445,0.466354,2.977149,118.9312,4224.119,-15.33,-116.3867,0,25.7,
10,65.395,10,0.1624287,0.4856113,2.989689,119.4125,4224.31,-15.33,-116.3867,0,25.7,
10,65.495,10,0.1582896,0.475291,3.002668,119.7787,4224.499,-15.33,-116.3867,0,25.7,
10,65.595,10,0.1586806,0.4764763,3.002739,119.5938,4224.688,-15.33,-116.3869,0,25.7,
10,65.695,10,0.1620838,0.484728,2.990602,119.3562,4224.882,-15.33,-116.3869,0,25.7,
10,65.795,10,0.1570876,0.4674322,2.975614,119.0775,4225.122,-15.33,-116.3868,0,25.7,
10,65.895,10,0.1635195,0.4887321,2.988831,119.45,4225.313,-15.33,-116.3869,0,25.7,
10,65.995,10,0.1605823,0.4822015,3.002832,119.5575,4225.51,-15.33,-116.387,0,25.7,
10,66.095,10,0.1581476,0.4751903,3.004727,119.335,4225.701,-15.33,-116.3872,0,25.7,
10,66.195,10,0.164537,0.4923043,2.992057,119.2025,4225.894,-15.33,-116.387,0,25.7,
10,66.295,10,0.1586122,0.472391,2.978276,119.1225,4226.087,-15.33,-116.387,0,25.7,
10,66.395,10,0.1645583,0.4922491,2.991336,119.9562,4226.28,-15.33,-116.3872,0,25.7,
10,66.495,10,0.1608623,0.483429,3.005234,119.8037,4226.476,-15.33,-116.3872,0,25.7,
10,66.595,10,0.1592932,0.478428,3.003442,119.2612,4226.67,-15.33,-116.3869,0,25.7,
10,66.695,10,0.1640309,0.4909793,2.993212,119.5537,4226.859,-15.33,-116.3868,0,25.7,
10,66.795,10,0.1594034,0.4744337,2.976307,119.0238,4227.102,-15.33,-116.3866,0,25.7,
10,66.895,10,0.16425,0.4914469,2.992067,119.8175,4227.295,-15.33,-116.3866,0,25.7,
10,66.995,10,0.1586923,0.4782397,3.013628,119.4463,4227.487,-15.33,-116.3866,0,25.7,
10,67.095,10,0.1586823,0.4777201,3.010544,119.2825,4227.681,-15.33,-116.3865,0,25.7,
10,67.195,10,0.1616088,0.4844098,2.997423,119.11,4227.878,-15.33,-116.3864,0,25.7,
10,67.295,10,0.1568203,0.4675588,2.981493,119.2387,4228.075,-15.33,-116.3865,0,25.7,
10,67.395,10,0.1639878,0.4908819,2.993404,119.2975,4228.27,-15.33,-116.3867,0,25.7,
10,67.495,10,0.1622917,0.4882905,3.008721,119.6912,4228.461,-15.33,-116.3866,0,25.7,
10,67.595,10,0.160344,0.4823022,3.007922,119.245,4228.655,-15.33,-116.3865,0,25.7,
10,67.695,10,0.1654618,0.495896,2.997042,119.3688,4228.898,-15.33,-116.3863,0,25.7,
10,67.795,10,0.1578863,0.4702477,2.978394,119.0862,4229.091,-15.33,-116.3865,0,25.7,
10,67.895,10,0.1645037,0.4917457,2.989268,119.7762,4229.287,-15.33,-116.3867,0,25.7,
10,67.995,10,0.1611729,0.4840331,3.003191,119.4888,4229.48,-15.33,-116.3867,0,25.7,
10,68.095,10,0.1589321,0.4776194,3.005179,119.3037,4229.674,-15.33,-116.3866,0,25.7,
10,68.195,10,0.1643693,0.4922101,2.994537,118.9437,4229.87,-15.33,-116.3866,0,25.7,
10,68.295,10,0.1587282,0.4729139,2.979394,119.5125,4230.063,-15.33,-116.3867,0,25.8,
10,68.395,10,0.1639627,0.4899564,2.988218,119.5163,4230.259,-15.33,-116.3868,0,25.8,
10,68.495,10,0.1639097,0.4921906,3.002816,119.55,4230.454,-15.33,-116.3869,0,25.8,
10,68.595,10,0.1611729,0.4841532,3.003937,119.4538,4230.644,-15.33,-116.3869,0,25.8,
10,68.695,10,0.1653842,0.4953828,2.995345,119.1325,4230.837,-15.33,-116.3869,0,25.8,
