Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius
Rotary_9N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Position (rev),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Z Position (mm),XYZ.Y Position (mm),,DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step)
10,179.883,10,8.992734,1.419655,0.15422560106651195,2506.366,119.445,0,-115.3984,-15.33,,0.15432095312057045,0.15432095312057045,0.15432095312057045
10,179.983,10,8.993883,1.311424,0.154124378224201,2506.557,119.4137,0,-115.3984,-15.33,,0.15427281908112583,0.15427281908112583,0.15427281908112583
13,0.138,13,9.004017,0.8745532,0.15400935456051038,2506.854,38.8925,0,-115.3936,-18.33,,nan,nan,nan
13,0.238,13,9.014748,1.017583,0.15388211622225728,2506.925,45.83875,0,-115.3936,-18.33,,nan,nan,nan
13,0.338,13,9.008475,1.035175,0.15374497253112085,2506.998,48.2875,0,-115.3938,-18.33,,nan,nan,nan
13,0.438,13,9.009943,0.9807671,0.15360038231847772,2507.094,46.5325,0,-115.3936,-18.33,,nan,nan,nan
13,0.538,13,8.994013,0.9980044,0.1534505157987856,2507.171,47.88,0,-115.3938,-18.33,,nan,nan,nan
13,0.638,13,8.995876,1.108742,0.15329696381171878,2507.247,48.23125,0,-115.3939,-18.33,,nan,nan,nan
13,0.738,13,8.998019,1.189025,0.15314065329389984,2507.326,47.5375,0,-115.3938,-18.33,,nan,nan,nan
13,0.838,13,9.005632,1.126194,0.15298204164882198,2507.402,48.24,0,-115.3938,-18.33,,nan,nan,nan
13,0.938,13,9.006153,1.096785,0.15282144842222586,2507.48,47.62625,0,-115.394,-18.33,,nan,nan,nan
13,1.038,13,9.007667,0.8564748,0.15265925461153435,2507.557,46.78625,0,-115.3938,-18.33,,nan,nan,nan
13,1.138,13,9.005713,1.053591,0.1524958124150392,2507.632,48.8425,0,-115.3935,-18.33,,nan,nan,nan
13,1.238,13,9.017797,1.172463,0.1523312166579438,2507.728,47.375,0,-115.3934,-18.33,,nan,nan,nan
13,1.338,13,9.025293,1.147023,0.1521653096121383,2507.805,46.99875,0,-115.3935,-18.33,,nan,nan,nan
13,1.438,13,9.006642,1.002142,0.15199797892084552,2507.88,47.7625,0,-115.3933,-18.33,,nan,nan,nan
13,1.538,13,9.002425,0.9947538,0.1518294237728478,2507.956,47.81625,0,-115.393,-18.33,,nan,nan,nan
13,1.638,13,8.991446,0.9895059,0.15166019191860206,2508.032,48.335,0,-115.3929,-18.33,,nan,nan,nan
13,1.738,13,8.98714,0.9203972,0.1514910379509129,2508.127,47.3725,0,-115.393,-18.33,,nan,nan,nan
13,1.838,13,8.978111,0.9835144,0.15132267954251455,2508.205,46.985,0,-115.3933,-18.33,,nan,nan,nan
13,1.938,13,8.985275,1.125232,0.15115553001436485,2508.279,48.5625,0,-115.3936,-18.33,,nan,nan,nan
13,2.038,13,8.98661,1.165783,0.15098960149639695,2508.356,47.87375,0,-115.3936,-18.33,,nan,nan,nan
13,2.138,13,8.99323,1.064629,0.15082472005765105,2508.435,46.99375,0,-115.3935,-18.33,,nan,nan,nan
13,2.238,13,8.991982,0.989152,0.1506608857723254,2508.51,48.205,0,-115.3932,-18.33,,nan,nan,nan
13,2.338,13,8.993276,0.7727851,0.15049842920326925,2508.606,47.23625,0,-115.3933,-18.33,,nan,nan,nan
13,2.438,13,8.997085,1.097136,0.15033776340440813,2508.683,48.22375,0,-115.3934,-18.33,,nan,nan,nan
13,2.538,13,9.006976,1.135589,0.15017899033132384,2508.757,48.68,0,-115.3938,-18.33,,nan,nan,nan
13,2.638,13,9.011593,1.138648,0.1500218411749546,2508.835,46.6625,0,-115.3938,-18.33,,nan,nan,nan
13,2.738,13,9.000106,1.018872,0.1498659724797473,2508.91,47.97375,0,-115.3935,-18.33,,nan,nan,nan
13,2.838,13,8.993084,1.03974,0.14971123745755094,2508.987,48.67625,0,-115.3935,-18.33,,nan,nan,nan
13,2.938,13,8.991422,1.029871,0.1495576985631071,2509.083,46.7425,0,-115.3936,-18.33,,nan,nan,nan
13,3.038,13,8.980557,0.9830955,0.14940544677854012,2509.157,47.96875,0,-115.3936,-18.33,,nan,nan,nan
13,3.138,13,8.976296,1.09809,0.1492543993095417,2509.235,47.6875,0,-115.3935,-18.33,,nan,nan,nan
13,3.238,13,8.978127,1.184264,0.14910421673807683,2509.311,47.46,0,-115.3935,-18.33,,nan,nan,nan
13,3.338,13,8.986591,1.16869,0.14895444139072486,2509.385,48.39,0,-115.3936,-18.33,,nan,nan,nan
13,3.438,13,8.984699,1.081814,0.14880478731735622,2509.481,47.1225,0,-115.3939,-18.33,,nan,nan,nan
13,3.538,13,8.991022,0.9309287,0.148655345095938,2509.559,47.6875,0,-115.3941,-18.33,,nan,nan,nan
13,3.638,13,8.991855,0.9114766,0.14850651194222644,2509.633,48.555,0,-115.3941,-18.33,,nan,nan,nan
13,3.738,13,9.002354,1.15027,0.14835867423484314,2509.709,47.81375,0,-115.394,-18.33,,nan,nan,nan
13,3.838,13,9.009116,1.174366,0.14821194699719814,2509.785,47.9975,0,-115.394,-18.33,,nan,nan,nan
13,3.938,13,9.002974,1.139226,0.14806620752763203,2509.864,47.245,0,-115.394,-18.33,,nan,nan,nan
13,4.038,13,9.000796,1.049152,0.1479212983873851,2509.96,47.50125,0,-115.3941,-18.33,,nan,nan,nan
13,4.138,13,8.9914,1.078586,0.14777717109979793,2510.036,48.89125,0,-115.3943,-18.33,,nan,nan,nan
13,4.238,13,8.988211,1.045631,0.14763388571741726,2510.115,46.97375,0,-115.3941,-18.33,,nan,nan,nan
13,4.338,13,8.980266,1.0675,0.14749150405089934,2510.194,46.7975,0,-115.3941,-18.33,,nan,nan,nan
13,4.438,13,8.97838,1.149341,0.14734994819147235,2510.269,48.4225,0,-115.3943,-18.33,,nan,nan,nan
13,4.538,13,8.984158,1.211861,0.14720894749772057,2510.346,47.75875,0,-115.3943,-18.33,,nan,nan,nan
13,4.638,13,8.98857,1.143857,0.1470682068378792,2510.42,47.5,0,-115.3944,-18.33,,nan,nan,nan
13,4.738,13,8.987814,1.072773,0.14692771185163492,2510.516,48.19125,0,-115.3946,-18.33,,nan,nan,nan
13,4.838,13,8.996673,0.8812462,0.14678787820990957,2510.594,46.7525,0,-115.3949,-18.33,,nan,nan,nan
13,4.938,13,8.993143,1.074878,0.14664933364740362,2510.669,48.11875,0,-115.3949,-18.33,,nan,nan,nan
13,5.038,13,9.007172,1.156229,0.14651250293805648,2510.746,48.78375,0,-115.3949,-18.33,,nan,nan,nan
13,5.138,13,9.011968,1.195361,0.14637740997116594,2510.825,46.86,0,-115.3949,-18.33,,nan,nan,nan
13,5.238,13,9.003227,1.120917,0.14624380950680918,2510.903,47.86875,0,-115.3948,-18.33,,nan,nan,nan
13,5.338,13,8.995855,1.071637,0.14611140429502417,2510.98,48.2375,0,-115.3946,-18.33,,nan,nan,nan
13,5.438,13,8.994134,1.091527,0.1459799252472492,2511.057,47.29125,0,-115.3947,-18.33,,nan,nan,nan
13,5.538,13,8.985963,1.056984,0.14584905857685182,2511.135,48.18625,0,-115.3948,-18.33,,nan,nan,nan
13,5.638,13,8.978631,1.125249,0.1457183378497857,2511.229,46.845,0,-115.3948,-18.33,,nan,nan,nan
13,5.738,13,8.982148,1.199732,0.14558711819632417,2511.306,46.99375,0,-115.3947,-18.33,,nan,nan,nan
13,5.838,13,8.987691,1.204889,0.14545472255826408,2511.382,48.66875,0,-115.3945,-18.33,,nan,nan,nan
13,5.938,13,8.98613,1.1063,0.14532072155524636,2511.46,47.2675,0,-115.3945,-18.33,,nan,nan,nan
13,6.038,13,8.992963,1.075992,0.14518516106385282,2511.535,47.82375,0,-115.3948,-18.33,,nan,nan,nan
13,6.138,13,8.989845,0.8951647,0.14504857513519404,2511.63,47.765,0,-115.3949,-18.33,,nan,nan,nan
13,6.238,13,9.000388,1.134156,0.1449117266278719,2511.708,47.54125,0,-115.3949,-18.33,,nan,nan,nan
13,6.338,13,9.008324,1.188203,0.14477525303206934,2511.782,48.3925,0,-115.3949,-18.33,,nan,nan,nan
13,6.438,13,9.008717,1.190486,0.14463952896284574,2511.859,47.3875,0,-115.3949,-18.33,,nan,nan,nan
13,6.538,13,9.001651,1.107453,0.14450479074774644,2511.936,46.85625,0,-115.395,-18.33,,nan,nan,nan
13,6.638,13,8.991753,1.073254,0.14437129994108266,2512.011,49.1175,0,-115.3949,-18.33,,nan,nan,nan
13,6.738,13,8.990409,1.091638,0.14423936215664326,2512.106,46.98625,0,-115.3947,-18.33,,nan,nan,nan
13,6.838,13,8.979448,1.088923,0.14410920372967634,2512.184,46.94625,0,-115.3946,-18.33,,nan,nan,nan
13,6.938,13,8.976727,1.16451,0.14398081270294125,2512.26,48.29625,0,-115.3947,-18.33,,nan,nan,nan
13,7.038,13,8.981378,1.212342,0.14385387816549494,2512.336,47.3275,0,-115.3949,-18.33,,nan,nan,nan
13,7.138,13,8.988347,1.170073,0.14372794186757665,2512.413,48.22,0,-115.3952,-18.33,,nan,nan,nan
13,7.238,13,8.98862,1.108599,0.14360268146639682,2512.489,48.0975,0,-115.3953,-18.33,,nan,nan,nan
13,7.338,13,8.997688,1.018661,0.1434780903492641,2512.586,46.45375,0,-115.3955,-18.33,,nan,nan,nan
13,7.438,13,8.995799,1.012926,0.14335440237603325,2512.661,48.94,0,-115.3956,-18.33,,nan,nan,nan
13,7.538,13,9.008138,1.155846,0.14323181857183573,2512.735,48.5825,0,-115.3957,-18.33,,nan,nan,nan
13,7.638,13,9.01298,1.195306,0.14311028855009875,2512.815,46.805,0,-115.3953,-18.33,,nan,nan,nan
13,7.738,13,9.004032,1.167024,0.14298953554548516,2512.89,48.0275,0,-115.3952,-18.33,,nan,nan,nan
13,7.838,13,8.995886,1.08993,0.14286924111431393,2512.968,47.5825,0,-115.3949,-18.33,,nan,nan,nan
13,7.938,13,8.992927,1.109102,0.14274917570913864,2513.063,48.06,0,-115.3948,-18.33,,nan,nan,nan
13,8.038,13,8.985381,1.080821,0.14262917592821073,2513.139,47.9475,0,-115.395,-18.33,,nan,nan,nan
13,8.138,13,8.974999,1.132432,0.1425090421063321,2513.215,47.265,0,-115.3952,-18.33,,nan,nan,nan
13,8.238,13,8.984186,1.185963,0.14238847390979542,2513.291,47.48625,0,-115.3955,-18.33,,nan,nan,nan
13,8.338,13,8.985424,1.217463,0.14226713335337365,2513.369,48.46,0,-115.3955,-18.33,,nan,nan,nan
13,8.438,13,8.991487,1.137904,0.14214483329834735,2513.446,47.25375,0,-115.3954,-18.33,,nan,nan,nan
13,8.538,13,8.992028,1.089293,0.142021711164868,2513.539,48.29875,0,-115.3954,-18.33,,nan,nan,nan
13,8.638,13,8.993855,0.9864696,0.14189823674401764,2513.617,46.8975,0,-115.3955,-18.33,,nan,nan,nan
13,8.738,13,9.001655,1.114545,0.141775010531787,2513.694,47.3725,0,-115.3958,-18.33,,nan,nan,nan
13,8.838,13,9.009419,1.164955,0.1416524867406245,2513.769,48.8575,0,-115.3958,-18.33,,nan,nan,nan
13,8.938,13,9.01158,1.204038,0.14153083882151873,2513.846,47.105,0,-115.3957,-18.33,,nan,nan,nan
13,9.038,13,9.006556,1.130604,0.14141002831361457,2513.921,47.1975,0,-115.3957,-18.33,,nan,nan,nan
13,9.138,13,8.995642,1.092394,0.1412899589232755,2514.016,48.90125,0,-115.3955,-18.33,,nan,nan,nan
13,9.238,13,8.99752,1.102647,0.14117055668360326,2514.095,47.63375,0,-115.3954,-18.33,,nan,nan,nan
13,9.338,13,8.983768,1.098402,0.14105172421326795,2514.171,47.43625,0,-115.3956,-18.33,,nan,nan,nan
13,9.438,13,8.982152,1.159694,0.1409332359193209,2514.247,48.29625,0,-115.3958,-18.33,,nan,nan,nan
13,9.538,13,8.986368,1.210211,0.14081467245286444,2514.325,46.88375,0,-115.3961,-18.33,,nan,nan,nan
13,9.638,13,8.993384,1.182433,0.14069550930015384,2514.4,48.65,0,-115.3961,-18.33,,nan,nan,nan
13,9.738,13,8.990111,1.102939,0.1405753493100272,2514.495,47.72,0,-115.3961,-18.33,,nan,nan,nan
13,9.838,13,8.997793,1.099055,0.14045412059553605,2514.573,46.8875,0,-115.3963,-18.33,,nan,nan,nan
13,9.938,13,8.999184,1.016943,0.14033208913755357,2514.649,47.9725,0,-115.3964,-18.33,,nan,nan,nan
13,10.038,13,9.00975,1.139518,0.14020966228408946,2514.725,48.35,0,-115.3966,-18.33,,nan,nan,nan
13,10.138,13,9.014881,1.187785,0.14008713228550038,2514.802,47.37125,0,-115.3966,-18.33,,nan,nan,nan
13,10.238,13,9.009865,1.181709,0.1399645917833619,2514.876,47.885,0,-115.3966,-18.33,,nan,nan,nan
13,10.338,13,9.008305,1.111986,0.13984206892742967,2514.972,47.0325,0,-115.3967,-18.33,,nan,nan,nan
13,10.438,13,8.998626,1.096415,0.13971968734242657,2515.05,48.87875,0,-115.3966,-18.33,,nan,nan,nan
13,10.538,13,8.997976,1.090173,0.13959766036580773,2515.125,48.4,0,-115.3966,-18.33,,nan,nan,nan
13,10.638,13,8.985891,1.12105,0.13947614594844487,2515.201,47.10375,0,-115.3967,-18.33,,nan,nan,nan
13,10.738,13,8.990276,1.183904,0.13935512130693087,2515.278,48.05625,0,-115.3969,-18.33,,nan,nan,nan
13,10.838,13,8.993973,1.223351,0.1392344112122901,2515.355,47.86625,0,-115.397,-18.33,,nan,nan,nan
13,10.938,13,8.998466,1.131533,0.13911387745943735,2515.449,47.435,0,-115.3971,-18.33,,nan,nan,nan
13,11.038,13,8.998815,1.08876,0.1389935969724493,2515.525,48.4775,0,-115.3974,-18.33,,nan,nan,nan
13,11.138,13,9.007026,1.068961,0.1388738631744531,2515.624,48.1175,0,-115.3976,-18.33,,nan,nan,nan
13,11.238,13,9.009469,1.087627,0.13875502961561903,2515.681,47.13125,0,-115.3977,-18.33,,nan,nan,nan
13,11.338,13,9.01659,1.153332,0.13863732700372888,2515.756,49.03375,0,-115.3974,-18.33,,nan,nan,nan
13,11.438,13,9.021881,1.203629,0.13852077824705347,2515.836,47.0075,0,-115.3972,-18.33,,nan,nan,nan
13,11.538,13,9.013534,1.151956,0.13840524796945036,2515.91,47.7125,0,-115.3972,-18.33,,nan,nan,nan
13,11.638,13,9.006608,1.095402,0.13829055281112135,2516.005,48.19875,0,-115.3971,-18.33,,nan,nan,nan
13,11.738,13,9.006565,1.095402,0.13817652380180492,2516.084,47.28375,0,-115.3969,-18.33,,nan,nan,nan
13,11.838,13,8.993842,1.098493,0.13806299047537327,2516.161,48.21375,0,-115.3968,-18.33,,nan,nan,nan
13,11.938,13,8.98883,1.148845,0.13794972448420414,2516.238,48.04875,0,-115.3968,-18.33,,nan,nan,nan
13,12.038,13,8.992112,1.202674,0.13783638993800917,2516.314,46.53,0,-115.3971,-18.33,,nan,nan,nan
13,12.138,13,8.998193,1.191048,0.13772258262423823,2516.389,48.84625,0,-115.397,-18.33,,nan,nan,nan
13,12.238,13,8.994725,1.111886,0.13760797705111505,2516.485,47.535,0,-115.397,-18.33,,nan,nan,nan
13,12.338,13,9.004345,1.102819,0.13749247060437736,2516.583,47.12,0,-115.3973,-18.33,,nan,nan,nan
13,12.438,13,9.002592,1.054893,0.1373762088004071,2516.639,48.02125,0,-115.3973,-18.33,,nan,nan,nan
13,12.538,13,9.012252,1.132,0.13725945522321908,2516.716,47.6275,0,-115.3972,-18.33,,nan,nan,nan
13,12.638,13,9.019089,1.183144,0.13714241126922155,2516.794,48.00375,0,-115.3973,-18.33,,nan,nan,nan
13,12.738,13,9.013618,1.18557,0.13702516132488177,2516.869,47.90125,0,-115.3972,-18.33,,nan,nan,nan
13,12.838,13,9.009803,1.115237,0.13690778176960935,2516.946,46.72875,0,-115.3971,-18.33,,nan,nan,nan
13,12.938,13,8.999871,1.091803,0.13679047278626738,2517.041,48.95875,0,-115.397,-18.33,,nan,nan,nan
13,13.038,13,8.998227,1.089238,0.13667355011979304,2517.117,48.415,0,-115.3971,-18.33,,nan,nan,nan
13,13.138,13,8.989214,1.124609,0.1365573004635848,2517.195,47.12,0,-115.3973,-18.33,,nan,nan,nan
13,13.238,13,8.991961,1.169167,0.13644183559397854,2517.27,48.2575,0,-115.3975,-18.33,,nan,nan,nan
13,13.338,13,8.993526,1.218054,0.13632706019021953,2517.347,47.025,0,-115.3975,-18.33,,nan,nan,nan
13,13.438,13,9.000335,1.14537,0.1362127756209964,2517.424,47.9875,0,-115.3975,-18.33,,nan,nan,nan
13,13.538,13,8.998675,1.102845,0.1360988113473268,2517.519,48.57625,0,-115.3975,-18.33,,nan,nan,nan
13,13.638,13,9.009844,1.09735,0.13598506811306252,2517.597,46.6525,0,-115.3974,-18.33,,nan,nan,nan
13,13.738,13,9.004738,1.088335,0.13587146992313137,2517.716,47.51125,0,-115.3973,-18.33,,nan,nan,nan
13,13.838,13,9.01738,1.149942,0.13575788992628687,2517.752,48.90375,0,-115.3973,-18.33,,nan,nan,nan
13,13.938,13,9.01955,1.195848,0.13564413758408406,2517.831,47.27625,0,-115.3973,-18.33,,nan,nan,nan
13,14.038,13,9.012927,1.155827,0.13553004519616976,2517.907,47.95875,0,-115.3972,-18.33,,nan,nan,nan
13,14.138,13,9.005503,1.098902,0.1354155801702063,2517.984,47.4425,0,-115.3972,-18.33,,nan,nan,nan
13,14.238,13,9.003162,1.091612,0.13530085985830645,2518.059,47.5175,0,-115.3972,-18.33,,nan,nan,nan
13,14.338,13,8.996258,1.104166,0.13518605080156187,2518.155,48.42375,0,-115.3973,-18.33,,nan,nan,nan
13,14.438,13,8.990412,1.143399,0.1350712463569135,2518.232,47.20125,0,-115.3977,-18.33,,nan,nan,nan
13,14.538,13,8.99365,1.19817,0.1349563871552851,2518.31,46.56875,0,-115.3978,-18.33,,nan,nan,nan
13,14.638,13,9.001964,1.192169,0.13484127795696754,2518.385,48.3225,0,-115.3979,-18.33,,nan,nan,nan
13,14.738,13,8.997997,1.121287,0.13472571979032988,2518.46,47.77375,0,-115.3979,-18.33,,nan,nan,nan
13,14.838,13,9.007054,1.09697,0.1346096530791822,2518.536,48.05375,0,-115.3979,-18.33,,nan,nan,nan
13,14.938,13,9.005466,1.093723,0.1344931933986672,2518.63,47.19,0,-115.398,-18.33,,nan,nan,nan
13,15.038,13,9.016101,1.120868,0.13437652805653885,2518.707,46.86375,0,-115.398,-18.33,,nan,nan,nan
13,15.138,13,9.020339,1.166628,0.13425976231396833,2518.782,48.80125,0,-115.398,-18.33,,nan,nan,nan
13,15.238,13,9.020179,1.189447,0.13414286366069805,2518.86,47.6075,0,-115.398,-18.33,,nan,nan,nan
13,15.338,13,9.013401,1.133127,0.13402575723621762,2518.936,46.77375,0,-115.3978,-18.33,,nan,nan,nan
13,15.438,13,9.006042,1.089218,0.13390847199668646,2519.031,48.64125,0,-115.3978,-18.33,,nan,nan,nan
13,15.538,13,9.003264,1.092109,0.1337911671585954,2519.109,47.41,0,-115.3977,-18.33,,nan,nan,nan
13,15.638,13,8.991892,1.115454,0.1336740061950619,2519.184,47.355,0,-115.3977,-18.33,,nan,nan,nan
13,15.738,13,8.990806,1.17572,0.13355701196779818,2519.259,48.525,0,-115.3976,-18.33,,nan,nan,nan
13,15.838,13,8.993394,1.208623,0.13344003954944678,2519.337,46.48875,0,-115.3973,-18.33,,nan,nan,nan
13,15.938,13,8.998109,1.162705,0.13332290960945675,2519.413,48.42875,0,-115.3972,-18.33,,nan,nan,nan
13,16.038,13,8.995282,1.087439,0.1332055755568571,2519.49,48.39625,0,-115.3975,-18.33,,nan,nan,nan
13,16.138,13,9.007144,1.102358,0.13308815697785484,2519.59,46.7075,0,-115.3977,-18.33,,nan,nan,nan
13,16.238,13,9.00546,1.087497,0.1329708369163011,2519.666,48.07875,0,-115.3976,-18.33,,nan,nan,nan
13,16.338,13,9.016091,1.139099,0.1328537309075238,2519.744,48.35375,0,-115.3978,-18.33,,nan,nan,nan
13,16.438,13,9.021739,1.189356,0.13273682441446896,2519.821,47.47125,0,-115.3977,-18.33,,nan,nan,nan
13,16.538,13,9.014132,1.16743,0.1326200109009136,2519.921,47.98125,0,-115.3976,-18.33,,nan,nan,nan
13,16.638,13,9.009936,1.109135,0.13250320187202655,2519.98,47.55875,0,-115.3976,-18.33,,nan,nan,nan
13,16.738,13,9.003816,1.097149,0.13238642944619297,2520.055,46.96,0,-115.3974,-18.33,,nan,nan,nan
13,16.838,13,8.997214,1.083211,0.13226985466339367,2520.131,48.64125,0,-115.3974,-18.33,,nan,nan,nan
13,16.938,13,8.987691,1.141973,0.1321536795383337,2520.209,47.255,0,-115.3974,-18.33,,nan,nan,nan
13,17.038,13,8.994308,1.181715,0.13203803672869527,2520.305,47.77125,0,-115.3975,-18.33,,nan,nan,nan
13,17.138,13,8.995438,1.206873,0.13192296145476987,2520.381,47.75,0,-115.3975,-18.33,,nan,nan,nan
13,17.238,13,8.995626,1.111408,0.131808484493125,2520.459,47.72875,0,-115.3975,-18.33,,nan,nan,nan
13,17.338,13,8.999298,1.100139,0.13169474078152235,2520.535,48.325,0,-115.3975,-18.33,,nan,nan,nan
13,17.438,13,9.003069,1.100091,0.13158196838016537,2520.61,47.4,0,-115.3975,-18.33,,nan,nan,nan
13,17.538,13,9.007646,1.120322,0.13147037555671212,2520.688,46.7625,0,-115.3973,-18.33,,nan,nan,nan
13,17.638,13,9.012035,1.152261,0.13135998098395416,2520.762,49.1075,0,-115.397,-18.33,,nan,nan,nan
13,17.738,13,9.015798,1.193864,0.13125057025499703,2520.86,47.19125,0,-115.397,-18.33,,nan,nan,nan
13,17.838,13,9.010853,1.142152,0.13114181599506702,2520.935,47.055,0,-115.3971,-18.33,,nan,nan,nan
13,17.938,13,8.99932,1.088407,0.13103347661932266,2521.011,48.26375,0,-115.3972,-18.33,,nan,nan,nan
13,18.038,13,9.001382,1.088348,0.1309254950841922,2521.087,47.20875,0,-115.397,-18.33,,nan,nan,nan
13,18.138,13,8.988712,1.111541,0.13081793641109335,2521.164,48.1525,0,-115.397,-18.33,,nan,nan,nan
13,18.238,13,8.986251,1.156726,0.13071088678253817,2521.26,48.23875,0,-115.3971,-18.33,,nan,nan,nan
13,18.338,13,8.9917,1.200027,0.1306044170120644,2521.337,46.47625,0,-115.3975,-18.33,,nan,nan,nan
13,18.438,13,8.998301,1.171573,0.13049863409960366,2521.411,47.91375,0,-115.3976,-18.33,,nan,nan,nan
13,18.538,13,8.997434,1.099191,0.13039375116963425,2521.487,48.65625,0,-115.3979,-18.33,,nan,nan,nan
13,18.638,13,9.003961,1.10253,0.13029005958606238,2521.566,46.8525,0,-115.3978,-18.33,,nan,nan,nan
13,18.738,13,9.004964,1.098915,0.13018779350975396,2521.642,48.07625,0,-115.3977,-18.33,,nan,nan,nan
13,18.838,13,9.014336,1.13719,0.13008699050616632,2521.72,47.46875,0,-115.3977,-18.33,,nan,nan,nan
13,18.938,13,9.018194,1.17976,0.1299874610349109,2521.816,48,0,-115.3975,-18.33,,nan,nan,nan
13,19.038,13,9.011971,1.177987,0.1298888824103986,2521.894,48.07875,0,-115.3975,-18.33,,nan,nan,nan
13,19.138,13,9.008255,1.111434,0.1297909607200753,2521.971,46.89875,0,-115.3972,-18.33,,nan,nan,nan
13,19.238,13,8.998889,1.09458,0.12969356943730398,2522.047,47.10125,0,-115.3972,-18.33,,nan,nan,nan
13,19.338,13,8.994731,1.088043,0.12959674911978458,2522.125,48.54375,0,-115.3972,-18.33,,nan,nan,nan
13,19.438,13,8.985518,1.127071,0.12950055985063852,2522.2,47.375,0,-115.3972,-18.33,,nan,nan,nan
13,19.538,13,8.991298,1.188025,0.129404901502273,2522.275,48.23,0,-115.3973,-18.33,,nan,nan,nan
13,19.638,13,8.994472,1.211062,0.12930946346299613,2522.372,46.9475,0,-115.3974,-18.33,,nan,nan,nan
13,19.738,13,8.996908,1.129061,0.1292138713548064,2522.45,47.1875,0,-115.3975,-18.33,,nan,nan,nan
13,19.838,13,8.997044,1.095655,0.12911787489839222,2522.525,48.895,0,-115.3975,-18.33,,nan,nan,nan
13,19.938,13,9.002778,1.10291,0.12902140263435868,2522.604,47.31625,0,-115.3973,-18.33,,nan,nan,nan
13,20.038,13,9.005784,1.115185,0.12892447480076252,2522.681,46.79,0,-115.3975,-18.33,,nan,nan,nan
13,20.138,13,9.012791,1.153349,0.12882708512731633,2522.755,48.84,0,-115.3975,-18.33,,nan,nan,nan
13,20.238,13,9.016623,1.203889,0.12872917806184797,2522.853,47.31875,0,-115.3974,-18.33,,nan,nan,nan
13,20.338,13,9.011976,1.138089,0.12863073380897233,2522.929,47.9075,0,-115.3976,-18.33,,nan,nan,nan
13,20.438,13,9.001072,1.097045,0.12853186184260657,2523.005,48.425,0,-115.3977,-18.33,,nan,nan,nan
13,20.538,13,9.00515,1.095103,0.1284327909517582,2523.084,46.43125,0,-115.3977,-18.33,,nan,nan,nan
13,20.638,13,8.989177,1.093047,0.12833375564428334,2523.159,48.5675,0,-115.3977,-18.33,,nan,nan,nan
13,20.738,13,8.98809,1.155758,0.128234889681438,2523.236,48.22,0,-115.3977,-18.33,,nan,nan,nan
13,20.838,13,8.991688,1.198313,0.12813620143434232,2523.331,46.63875,0,-115.3979,-18.33,,nan,nan,nan
13,20.938,13,8.997787,1.184738,0.12803763487229786,2523.406,48.2775,0,-115.3981,-18.33,,nan,nan,nan
13,21.038,13,8.996267,1.10982,0.12793915027555938,2523.484,47.98125,0,-115.3981,-18.33,,nan,nan,nan
13,21.138,13,9.004091,1.097253,0.12784075463272732,2523.561,47.36,0,-115.3982,-18.33,,nan,nan,nan
13,21.238,13,9.003413,1.099081,0.12774247650391404,2523.635,48.27125,0,-115.3982,-18.33,,nan,nan,nan
13,21.338,13,9.016135,1.144103,0.12764430047712805,2523.712,46.885,0,-115.3983,-18.33,,nan,nan,nan
13,21.438,13,9.023414,1.174048,0.12754611709841748,2523.788,48.5025,0,-115.3983,-18.33,,nan,nan,nan
13,21.538,13,9.015602,1.176376,0.1274477421527652,2523.884,47.85875,0,-115.398,-18.33,,nan,nan,nan
13,21.638,13,9.012986,1.128038,0.12734900533209456,2523.962,46.8575,0,-115.3979,-18.33,,nan,nan,nan
13,21.738,13,9.001162,1.090631,0.1272498646296679,2524.039,47.69875,0,-115.3978,-18.33,,nan,nan,nan
13,21.838,13,8.999546,1.095885,0.1271504538363496,2524.113,47.72125,0,-115.3978,-18.33,,nan,nan,nan
13,21.938,13,8.989787,1.129129,0.12705102978232913,2524.19,47.46625,0,-115.3977,-18.33,,nan,nan,nan
13,22.038,13,8.991251,1.171028,0.12695185379457305,2524.265,48.585,0,-115.3977,-18.33,,nan,nan,nan
13,22.138,13,8.990833,1.214641,0.12685307213483918,2524.363,46.7075,0,-115.3978,-18.33,,nan,nan,nan
13,22.238,13,8.998815,1.147575,0.1267547105837183,2524.439,46.77625,0,-115.398,-18.33,,nan,nan,nan
13,22.338,13,8.997487,1.088569,0.12665678706653216,2524.512,49.145,0,-115.3982,-18.33,,nan,nan,nan
13,22.438,13,9.00732,1.100023,0.1265593906253394,2524.59,47.03375,0,-115.3983,-18.33,,nan,nan,nan
13,22.538,13,9.005391,1.110106,0.1264626230422701,2524.666,47.47125,0,-115.3982,-18.33,,nan,nan,nan
13,22.638,13,9.015955,1.144071,0.12636647685086352,2524.764,48.3125,0,-115.3981,-18.33,,nan,nan,nan
13,22.738,13,9.018547,1.19894,0.1262707981107906,2524.84,47.51,0,-115.398,-18.33,,nan,nan,nan
