Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_3N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),
10,24.285,10,2.992277,0.5986902,0.2000784,179.095,0,-15.33,-114.6173,
10,24.385,10,2.987091,0.5968619,0.1998137,178.8025,0,-15.33,-114.6171,
10,24.485,10,2.988178,0.6112253,0.2045478,178.8275,0,-15.33,-114.6171,
10,24.585,10,2.990466,0.5908964,0.1975934,178.8125,0,-15.33,-114.6172,
10,24.685,10,2.992383,0.5969691,0.1994962,179.2787,0,-15.33,-114.6174,
10,24.785,10,2.99154,0.5975406,0.1997434,179.32,0,-15.33,-114.6175,
10,24.885,10,2.993401,0.6083578,0.203233,179.1625,0,-15.33,-114.6176,
10,24.985,10,2.988717,0.6049902,0.2024247,178.8963,0,-15.33,-114.6173,
10,25.085,10,2.989104,0.5929974,0.1983864,179.195,0,-15.33,-114.6171,
10,25.185,10,2.990231,0.6097574,0.2039165,179.2438,0,-15.33,-114.6174,
10,25.285,10,2.989887,0.6021227,0.2013864,179.2012,0,-15.33,-114.6173,
10,25.385,10,2.988246,0.6026131,0.2016611,179.0063,0,-15.33,-114.6173,
10,25.485,10,2.990088,0.6044446,0.2021494,178.895,0,-15.33,-114.6175,
10,25.585,10,2.992098,0.5939685,0.1985124,178.6962,0,-15.33,-114.6175,
10,25.685,10,2.990667,0.6069419,0.2029453,179.3262,0,-15.33,-114.6173,
10,25.785,10,2.990779,0.5975341,0.1997921,179.1837,0,-15.33,-114.6172,
10,25.885,10,2.990878,0.6072342,0.2030287,179.0537,0,-15.33,-114.6172,
10,25.985,10,2.98915,0.6038634,0.2020184,178.8412,0,-15.33,-114.6174,
10,26.085,10,2.987791,0.5929682,0.1984638,178.5912,0,-15.33,-114.6172,
10,26.185,10,2.990909,0.6127126,0.2048583,179.235,0,-15.33,-114.6172,
10,26.285,10,2.989612,0.5969626,0.199679,179.135,0,-15.33,-114.6173,
10,26.385,10,2.99011,0.6031165,0.2017038,179.0775,0,-15.33,-114.6175,
10,26.485,10,2.98741,0.6075232,0.2033612,178.6625,0,-15.33,-114.6176,
10,26.585,10,2.99181,0.5993462,0.200329,178.8737,0,-15.33,-114.6175,
10,26.685,10,2.990095,0.6058475,0.2026182,179.2562,0,-15.33,-114.6176,
10,26.785,10,2.993398,0.5929455,0.1980844,179.4575,0,-15.33,-114.6178,
10,26.885,10,2.992045,0.6096081,0.2037429,179.15,0,-15.33,-114.6178,
10,26.985,10,2.992008,0.6041037,0.2019058,179.0612,0,-15.33,-114.6179,
10,27.085,10,2.9909,0.5943094,0.1987059,178.975,0,-15.33,-114.618,
10,27.185,10,2.993522,0.6085916,0.2033029,179.2188,0,-15.33,-114.6179,
10,27.285,10,2.990352,0.5946342,0.1988509,179.2687,0,-15.33,-114.6177,
10,27.385,10,2.991593,0.6018662,0.2011858,179.2388,0,-15.33,-114.6178,
10,27.485,10,2.989636,0.6065392,0.2028806,178.965,0,-15.33,-114.6178,
10,27.585,10,2.995822,0.6022332,0.2010243,178.735,0,-15.33,-114.6179,
10,27.685,10,2.99737,0.6035029,0.2013441,178.8062,0,-15.33,-114.6181,
10,27.785,10,3.000426,0.5818653,0.1939275,179.0288,0,-15.33,-114.6184,
10,27.885,10,3.007129,0.5775721,0.1920676,179.3712,0,-15.33,-114.6186,
10,27.985,10,2.997575,0.6057144,0.2020682,178.975,0,-15.33,-114.6187,
10,28.085,10,2.993971,0.5927701,0.1979879,178.8262,0,-15.33,-114.6187,
10,28.185,10,2.996816,0.6071205,0.2025885,178.8238,0,-15.33,-114.6188,
10,28.285,10,3.005414,0.5694275,0.1894672,179.2237,0,-15.33,-114.619,
10,28.385,10,2.999377,0.6015545,0.2005598,179.1025,0,-15.33,-114.6189,
10,28.485,10,2.994943,0.5996872,0.2002332,178.77,0,-15.33,-114.6187,
10,28.585,10,2.998014,0.6070198,0.202474,178.8225,0,-15.33,-114.6188,
10,28.685,10,2.996934,0.6036458,0.2014211,179.025,0,-15.33,-114.6187,
10,28.785,10,2.998755,0.5938353,0.1980273,179.1062,0,-15.33,-114.6188,
10,28.885,10,2.998758,0.6095853,0.2032793,179.33,0,-15.33,-114.6186,
10,28.985,10,2.998974,0.6044511,0.2015526,179.14,0,-15.33,-114.6184,
10,29.085,10,2.991305,0.5942412,0.1986562,178.94,0,-15.33,-114.6186,
10,29.185,10,2.996321,0.6129335,0.204562,178.7913,0,-15.33,-114.6185,
10,29.285,10,2.994321,0.5955434,0.198891,179.4,0,-15.33,-114.6186,
10,29.385,10,2.997154,0.6003529,0.2003077,179.2525,0,-15.33,-114.6186,
10,29.485,10,2.995296,0.6036198,0.2015226,179.1312,0,-15.33,-114.6187,
10,29.585,10,2.998182,0.6084682,0.2029458,178.9337,0,-15.33,-114.6187,
10,29.685,10,2.996652,0.6058443,0.2021737,178.83,0,-15.33,-114.6188,
10,29.785,10,2.996866,0.5906008,0.1970728,179,0,-15.33,-114.6188,
10,29.885,10,2.996906,0.6118488,0.2041601,179.3375,0,-15.33,-114.6185,
10,29.985,10,2.995321,0.6064906,0.2024793,179.0775,0,-15.33,-114.6183,
10,30.085,10,2.99299,0.597716,0.1997053,178.9588,0,-15.33,-114.6184,
10,30.185,10,2.996612,0.6097185,0.2034693,178.9413,0,-15.33,-114.6186,
10,30.285,10,2.994894,0.5984921,0.1998375,179.05,0,-15.33,-114.6189,
10,30.385,10,2.998699,0.605237,0.2018332,179.2375,0,-15.33,-114.619,
10,30.485,10,2.9975,0.6018272,0.2007764,178.8712,0,-15.33,-114.619,
10,30.585,10,2.997841,0.6058475,0.2020946,178.9337,0,-15.33,-114.6189,
10,30.685,10,2.997191,0.6087573,0.2031093,178.715,0,-15.33,-114.619,
10,30.785,10,2.998745,0.5921239,0.1974572,179.1587,0,-15.33,-114.6192,
10,30.885,10,3.001494,0.6143883,0.2046941,179.245,0,-15.33,-114.6194,
10,30.985,10,2.99999,0.6056852,0.2018957,179.28,0,-15.33,-114.6192,
10,31.085,10,2.996287,0.5989013,0.1998812,178.9487,0,-15.33,-114.6191,
10,31.185,10,2.996956,0.6106505,0.2037569,179.0363,0,-15.33,-114.6189,
10,31.285,10,2.99677,0.5972646,0.1993028,178.735,0,-15.33,-114.619,
10,31.385,10,2.999795,0.6050422,0.2016945,179.1962,0,-15.33,-114.6192,
10,31.485,10,2.999315,0.596167,0.1987677,179.3225,0,-15.33,-114.6193,
10,31.585,10,3.000866,0.6125535,0.2041256,179.1363,0,-15.33,-114.6194,
10,31.685,10,3.000881,0.6061333,0.2019851,178.785,0,-15.33,-114.6197,
10,31.785,10,3.002934,0.5966411,0.198686,179.1287,0,-15.33,-114.6199,
10,31.885,10,3.004157,0.6131867,0.2041127,179.3763,0,-15.33,-114.62,
10,31.985,10,3.003807,0.602376,0.2005375,179.115,0,-15.33,-114.6201,
10,32.085,10,3.001052,0.6013401,0.2003765,179.1113,0,-15.33,-114.6198,
10,32.185,10,3.002367,0.6117741,0.2037639,178.9713,0,-15.33,-114.6198,
10,32.285,10,3.003296,0.5969561,0.198767,178.7375,0,-15.33,-114.6199,
10,32.385,10,3.00347,0.601824,0.2003762,179.1837,0,-15.33,-114.6199,
10,32.485,10,3.00312,0.5984207,0.1992663,179.2525,0,-15.33,-114.6197,
10,32.585,10,3.003807,0.6111344,0.2034532,179.0437,0,-15.33,-114.6196,
10,32.685,10,3.001544,0.6053085,0.2016657,178.7188,0,-15.33,-114.6197,
10,32.785,10,3.006538,0.5921499,0.196954,178.6212,0,-15.33,-114.6198,
10,32.885,10,3.009427,0.6023728,0.200162,179.2088,0,-15.33,-114.6199,
10,32.985,10,3.002426,0.5986577,0.1993913,179.1138,0,-15.33,-114.6197,
10,33.085,10,3.000049,0.6036458,0.201212,179.0237,0,-15.33,-114.6194,
10,33.185,10,2.997693,0.6100887,0.2035194,178.93,0,-15.33,-114.6195,
10,33.285,10,3.002269,0.6007361,0.2000941,178.8238,0,-15.33,-114.6197,
10,33.385,10,3.003052,0.6089975,0.2027929,179.0875,0,-15.33,-114.62,
10,33.485,10,3.004414,0.5983947,0.1991718,179.46,0,-15.33,-114.6202,
10,33.585,10,3.005674,0.6106051,0.2031508,179.03,0,-15.33,-114.6202,
10,33.685,10,3.003547,0.6082896,0.2025237,178.8862,0,-15.33,-114.6202,
10,33.785,10,3.002269,0.5997813,0.199776,178.7913,0,-15.33,-114.6202,
10,33.885,10,3.005331,0.6160607,0.2049893,179.275,0,-15.33,-114.6201,
10,33.985,10,3.003965,0.5969139,0.1987087,179.33,0,-15.33,-114.6202,
10,34.085,10,3.004721,0.6094619,0.2028348,179.2813,0,-15.33,-114.6205,
10,34.185,10,3.005232,0.6108616,0.2032661,178.9225,0,-15.33,-114.6207,
10,34.285,10,3.009582,0.6049415,0.2010052,178.8,0,-15.33,-114.6206,
10,34.385,10,3.004913,0.6140928,0.2043629,178.8125,0,-15.33,-114.6205,
10,34.485,10,3.003851,0.5932767,0.1975054,179.0625,0,-15.33,-114.6203,
10,34.585,10,3.007866,0.6149014,0.2044311,179.38,0,-15.33,-114.6204,
10,34.685,10,3.00821,0.609462,0.2025995,179.0163,0,-15.33,-114.6203,
10,34.785,10,3.002882,0.6025416,0.2006545,178.805,0,-15.33,-114.6203,
10,34.885,10,3.00908,0.610644,0.2029338,178.8162,0,-15.33,-114.6203,
10,34.985,10,3.005817,0.5976575,0.1988336,179.095,0,-15.33,-114.6204,
10,35.085,10,3.005405,0.6108323,0.2032446,179.3438,0,-15.33,-114.6207,
10,35.185,10,3.003727,0.6075914,0.2022792,179.0737,0,-15.33,-114.6207,
10,35.285,10,3.0086,0.6038601,0.2007113,178.6075,0,-15.33,-114.6206,
10,35.385,10,3.005745,0.6105531,0.2031287,179.0137,0,-15.33,-114.6207,
10,35.485,10,3.007674,0.5966378,0.1983718,179.2912,0,-15.33,-114.6208,
10,35.585,10,3.012542,0.614411,0.203951,179.2675,0,-15.33,-114.6208,
10,35.685,10,3.010034,0.6073413,0.2017723,178.8325,0,-15.33,-114.6208,
10,35.785,10,3.005272,0.5996125,0.1995202,178.9325,0,-15.33,-114.6208,
10,35.885,10,3.009433,0.6161256,0.2047315,179.0525,0,-15.33,-114.6208,
10,35.985,10,3.009613,0.5951473,0.1977488,179.1062,0,-15.33,-114.6208,
10,36.085,10,3.006618,0.6095074,0.2027219,179.3938,0,-15.33,-114.6207,
10,36.185,10,3.006625,0.6053962,0.2013541,179.2325,0,-15.33,-114.6207,
10,36.285,10,3.010405,0.6084293,0.2021088,178.9137,0,-15.33,-114.6205,
10,36.385,10,3.004897,0.611235,0.203413,178.9588,0,-15.33,-114.6204,
10,36.485,10,3.003906,0.5970924,0.198772,179.2363,0,-15.33,-114.6204,
10,36.585,10,3.008037,0.612888,0.2037502,179.3712,0,-15.33,-114.6202,
10,36.685,10,3.007003,0.6052143,0.2012683,179.03,0,-15.33,-114.6202,
10,36.785,10,3.003767,0.6034315,0.2008916,178.9825,0,-15.33,-114.6204,
10,36.885,10,3.007671,0.6158821,0.2047704,178.8238,0,-15.33,-114.6206,
10,36.985,10,3.007811,0.5949816,0.1978122,178.8975,0,-15.33,-114.6209,
10,37.085,10,3.006841,0.6121216,0.2035763,179.3212,0,-15.33,-114.6209,
10,37.185,10,3.007396,0.6065392,0.2016826,179.3737,0,-15.33,-114.6209,
10,37.285,10,3.011879,0.610696,0.2027625,178.9263,0,-15.33,-114.621,
10,37.385,10,3.007752,0.6091372,0.2025224,178.7712,0,-15.33,-114.6209,
10,37.485,10,3.007083,0.5959558,0.198184,178.9137,0,-15.33,-114.6208,
10,37.585,10,3.009975,0.6136966,0.2038876,179.2612,0,-15.33,-114.6206,
10,37.685,10,3.00708,0.6053864,0.2013204,179.1225,0,-15.33,-114.6203,
10,37.785,10,3.002755,0.6049318,0.2014589,179.1087,0,-15.33,-114.6202,
10,37.885,10,3.004972,0.6113487,0.2034457,179.0612,0,-15.33,-114.6199,
10,37.985,10,3.004488,0.5990117,0.1993723,178.735,0,-15.33,-114.6199,
10,38.085,10,3.00155,0.6129562,0.2042132,179.34,0,-15.33,-114.6198,
10,38.185,10,3.002383,0.6003561,0.1999599,179.2388,0,-15.33,-114.6198,
10,38.285,10,3.005485,0.6114624,0.2034488,179.0925,0,-15.33,-114.6198,
10,38.385,10,3.001005,0.6083903,0.2027288,178.9413,0,-15.33,-114.6197,
10,38.485,10,3.001358,0.5928156,0.1975158,179.025,0,-15.33,-114.6198,
10,38.585,10,3.006606,0.6138687,0.2041733,179.2513,0,-15.33,-114.6201,
10,38.685,10,3.005513,0.5992975,0.1993994,179.0412,0,-15.33,-114.62,
10,38.785,10,3.001012,0.6094554,0.2030833,179.095,0,-15.33,-114.62,
10,38.885,10,3.004395,0.6113422,0.2034826,178.9275,0,-15.33,-114.6201,
10,38.985,10,3.0049,0.6013693,0.2001296,178.5225,0,-15.33,-114.6202,
10,39.085,10,3.001594,0.6087183,0.2027984,178.9688,0,-15.33,-114.62,
10,39.185,10,3.003405,0.5956181,0.1983143,179.2763,0,-15.33,-114.62,
10,39.285,10,3.005752,0.6155476,0.2047899,178.95,0,-15.33,-114.6202,
10,39.385,10,3.004711,0.6095724,0.2028722,178.945,0,-15.33,-114.6203,
10,39.485,10,3.003275,0.5951051,0.1981521,178.735,0,-15.33,-114.6203,
10,39.585,10,3.007619,0.6134757,0.2039739,179.0737,0,-15.33,-114.6204,
10,39.685,10,3.006872,0.5976997,0.1987779,179.0737,0,-15.33,-114.6205,
10,39.785,10,3.002005,0.6100172,0.2032032,178.9975,0,-15.33,-114.6204,
10,39.885,10,3.002752,0.6101991,0.2032133,178.7238,0,-15.33,-114.6201,
10,39.985,10,3.004916,0.5999989,0.1996724,178.8625,0,-15.33,-114.6203,
10,40.085,10,3.003142,0.6099101,0.2030907,179.0025,0,-15.33,-114.6203,
10,40.185,10,3.004866,0.5985928,0.1992078,179.4688,0,-15.33,-114.6201,
10,40.285,10,3.00577,0.6119559,0.2035937,178.9825,0,-15.33,-114.6201,
10,40.385,10,3.00478,0.6102413,0.2030902,179.0475,0,-15.33,-114.6204,
10,40.485,10,3.001702,0.5995962,0.1997521,178.9462,0,-15.33,-114.6206,
10,40.585,10,3.008854,0.614476,0.2042226,179.2137,0,-15.33,-114.6207,
10,40.685,10,3.006755,0.5971769,0.1986118,179.2513,0,-15.33,-114.6205,
10,40.785,10,3.002402,0.6132874,0.2042656,179.2525,0,-15.33,-114.6205,
10,40.885,10,3.004606,0.6100335,0.2030328,179.0437,0,-15.33,-114.6207,
10,40.985,10,3.008584,0.608991,0.2024178,178.8712,0,-15.33,-114.6208,
10,41.085,10,3.004504,0.6069646,0.2020183,178.795,0,-15.33,-114.6207,
10,41.185,10,3.006386,0.5985019,0.1990768,179.2088,0,-15.33,-114.6206,
10,41.285,10,3.009418,0.6102446,0.2027783,179.3012,0,-15.33,-114.6205,
10,41.385,10,3.007148,0.609436,0.2026625,178.8712,0,-15.33,-114.6206,
10,41.485,10,3.002711,0.6014635,0.2003068,178.8112,0,-15.33,-114.6206,
10,41.585,10,3.006622,0.6154599,0.2047015,178.7163,0,-15.33,-114.6205,
10,41.685,10,3.004727,0.5967937,0.1986183,179.2975,0,-15.33,-114.6202,
10,41.785,10,3.000569,0.6132062,0.2043633,179.1975,0,-15.33,-114.6199,
10,41.885,10,3.001835,0.6081889,0.2026057,179.2875,0,-15.33,-114.6199,
10,41.985,10,3.003696,0.605906,0.2017202,178.7263,0,-15.33,-114.6199,
10,42.085,10,2.999544,0.6112675,0.2037868,178.9012,0,-15.33,-114.6199,
10,42.185,10,3.002968,0.597651,0.1990201,179.025,0,-15.33,-114.6199,
10,42.285,10,3.005303,0.6158334,0.2049156,179.2525,0,-15.33,-114.6198,
10,42.385,10,3.001089,0.6053247,0.2017017,179.0788,0,-15.33,-114.6196,
10,42.485,10,2.995553,0.6021649,0.2010196,179.3112,0,-15.33,-114.6194,
10,42.585,10,3.001377,0.6134952,0.2044046,178.8175,0,-15.33,-114.6195,
10,42.685,10,3.000451,0.5991838,0.1996979,179.265,0,-15.33,-114.6194,
10,42.785,10,2.998912,0.6123554,0.2041925,179.4138,0,-15.33,-114.6195,
10,42.885,10,2.99982,0.6024247,0.2008203,179.245,0,-15.33,-114.6196,
10,42.985,10,3.000389,0.6095074,0.2031428,178.8837,0,-15.33,-114.6196,
10,43.085,10,2.998593,0.609358,0.2032146,178.7975,0,-15.33,-114.6198,
10,43.185,10,2.999621,0.597729,0.1992681,178.9738,0,-15.33,-114.6197,
10,43.285,10,3.002804,0.6146318,0.204686,179.2525,0,-15.33,-114.6196,
10,43.385,10,3.001256,0.603308,0.2010185,179.1587,0,-15.33,-114.6194,
10,43.485,10,2.997148,0.6001256,0.2002322,178.9112,0,-15.33,-114.6196,
10,43.585,10,3.001563,0.6141188,0.2045997,178.8725,0,-15.33,-114.6197,
10,43.685,10,3.000405,0.5953973,0.198439,178.9075,0,-15.33,-114.6198,
10,43.785,10,2.999885,0.609121,0.2030481,179.31,0,-15.33,-114.6199,
10,43.885,10,3.000525,0.6025741,0.2008229,179.2337,0,-15.33,-114.62,
10,43.985,10,3.003987,0.6109882,0.2033924,179.1287,0,-15.33,-114.62,
10,44.085,10,2.998891,0.6111279,0.2037846,178.7863,0,-15.33,-114.6198,
10,44.185,10,2.99925,0.5972841,0.1991445,178.86,0,-15.33,-114.6196,
10,44.285,10,3.002293,0.611891,0.2038079,179.0512,0,-15.33,-114.6195,
10,44.385,10,2.998528,0.6067633,0.2023537,179.1363,0,-15.33,-114.6193,
10,44.485,10,2.995327,0.60462,0.2018544,179.0338,0,-15.33,-114.6193,
10,44.585,10,2.998569,0.6114072,0.2038997,178.8938,0,-15.33,-114.6195,
10,44.685,10,3.00016,0.5987486,0.1995722,178.7863,0,-15.33,-114.6194,
10,44.785,10,2.998064,0.6092671,0.2032202,179.47,0,-15.33,-114.6191,
10,44.885,10,2.996943,0.6016518,0.2007552,179.1962,0,-15.33,-114.6191,
10,44.985,10,2.998925,0.6090203,0.2030796,179.21,0,-15.33,-114.6193,
10,45.085,10,2.996426,0.6101147,0.2036141,178.75,0,-15.33,-114.6197,
10,45.185,10,3.001851,0.5923577,0.1973308,179.0713,0,-15.33,-114.6198,
10,45.285,10,3.00308,0.6149209,0.2047634,179.2713,0,-15.33,-114.6198,
10,45.385,10,2.999832,0.6004016,0.2001451,179.1812,0,-15.33,-114.6198,
10,45.485,10,2.99912,0.6105433,0.2035742,179.0937,0,-15.33,-114.6198,
10,45.585,10,2.997915,0.6095626,0.2033288,178.9263,0,-15.33,-114.6197,
10,45.685,10,3.000699,0.6037627,0.2012074,178.78,0,-15.33,-114.6197,
10,45.785,10,2.997476,0.6133654,0.2046273,179.1162,0,-15.33,-114.6196,
10,45.885,10,2.997959,0.5983817,0.1995964,179.3025,0,-15.33,-114.6195,
10,45.985,10,3.001436,0.6111214,0.2036097,178.8325,0,-15.33,-114.6197,
10,46.085,10,2.999132,0.6137875,0.2046551,179.015,0,-15.33,-114.6197,
10,46.185,10,2.996643,0.596365,0.199011,178.7287,0,-15.33,-114.6195,
10,46.285,10,3.001321,0.6133978,0.204376,179.0825,0,-15.33,-114.6196,
10,46.385,10,2.998981,0.5995605,0.1999214,179.0425,0,-15.33,-114.6198,
10,46.485,10,3.000398,0.61067,0.2035296,179.2325,0,-15.33,-114.6201,
10,46.585,10,2.99842,0.6122969,0.2042065,178.92,0,-15.33,-114.6201,
10,46.685,10,3.002903,0.6018175,0.2004119,178.835,0,-15.33,-114.6201,
10,46.785,10,3.001374,0.6128783,0.2041992,178.8925,0,-15.33,-114.6201,
10,46.885,10,2.998925,0.5961734,0.1987957,179.4263,0,-15.33,-114.62,
10,46.985,10,3.002331,0.6158334,0.2051184,179.2462,0,-15.33,-114.6199,
10,47.085,10,2.999012,0.6108778,0.203693,179.1563,0,-15.33,-114.6198,
10,47.185,10,2.997584,0.6027268,0.2010708,178.9713,0,-15.33,-114.6199,
10,47.285,10,3.002708,0.6130536,0.2041669,179.2075,0,-15.33,-114.6199,
10,47.385,10,3.000392,0.5998495,0.1999237,179.18,0,-15.33,-114.6199,
10,47.485,10,3.000027,0.6119429,0.2039791,179.2513,0,-15.33,-114.6201,
10,47.585,10,2.999587,0.6057534,0.2019456,178.8625,0,-15.33,-114.6201,
10,47.685,10,3.001306,0.6069646,0.2022335,178.8438,0,-15.33,-114.62,
10,47.785,10,2.996813,0.6132842,0.2046454,178.9925,0,-15.33,-114.6197,
10,47.885,10,3.002581,0.5835961,0.1943648,179.1,0,-15.33,-114.6198,
10,47.985,10,3.003027,0.6131705,0.2041841,179.3275,0,-15.33,-114.62,
10,48.085,10,3.001324,0.6132907,0.20434,179.04,0,-15.33,-114.6203,
10,48.185,10,2.998993,0.5985278,0.1995763,178.8362,0,-15.33,-114.6203,
10,48.285,10,3.001714,0.6148462,0.2048317,178.7188,0,-15.33,-114.6203,
10,48.385,10,3.001643,0.5971866,0.1989532,179.0187,0,-15.33,-114.6202,
10,48.485,10,2.997847,0.6123456,0.2042618,179.3088,0,-15.33,-114.6201,
10,48.585,10,3.00212,0.5989695,0.1995155,179.06,0,-15.33,-114.6199,
10,48.685,10,3.002482,0.6081467,0.202548,178.7563,0,-15.33,-114.62,
10,48.785,10,2.998073,0.6150573,0.2051508,178.93,0,-15.33,-114.6199,
10,48.885,10,3.000358,0.5845833,0.1948378,179.2625,0,-15.33,-114.6196,
10,48.985,10,3.005064,0.598924,0.1993049,179.305,0,-15.33,-114.6196,
10,49.085,10,2.997857,0.60777,0.2027349,179.0537,0,-15.33,-114.6196,
10,49.185,10,2.99473,0.6045616,0.2018752,179.0962,0,-15.33,-114.6195,
10,49.285,10,3.001395,0.6073056,0.2023411,178.9613,0,-15.33,-114.6195,
10,49.385,10,2.999296,0.5991124,0.199751,179.2175,0,-15.33,-114.6198,
10,49.485,10,2.997677,0.6140246,0.2048335,179.4412,0,-15.33,-114.6199,
10,49.585,10,3.000826,0.6039575,0.2012638,179.0262,0,-15.33,-114.6199,
10,49.685,10,3.002869,0.6056332,0.2016848,178.8425,0,-15.33,-114.6199,
10,49.785,10,3.00112,0.6031554,0.2009768,179.0512,0,-15.33,-114.62,
10,49.885,10,2.99746,0.5952511,0.1985852,179.195,0,-15.33,-114.6199,
10,49.985,10,3.003919,0.6124821,0.2038944,179.36,0,-15.33,-114.62,
10,50.085,10,3.000721,0.605932,0.2019288,179.115,0,-15.33,-114.6202,
10,50.185,10,2.9989,0.6099328,0.2033855,179.045,0,-15.33,-114.6201,
10,50.285,10,3.000603,0.6099588,0.2032788,178.765,0,-15.33,-114.6199,
10,50.385,10,3.00012,0.6002327,0.2000696,178.57,0,-15.33,-114.6199,
10,50.485,10,2.998005,0.6143331,0.204914,179.215,0,-15.33,-114.6199,
10,50.585,10,3.001045,0.6025579,0.2007827,179.19,0,-15.33,-114.62,
10,50.685,10,3.002231,0.6123586,0.2039678,178.96,0,-15.33,-114.6198,
10,50.785,10,2.997361,0.614989,0.2051768,178.695,0,-15.33,-114.6198,
10,50.885,10,2.996451,0.6005315,0.2004143,178.8938,0,-15.33,-114.6199,
10,50.985,10,3.001612,0.6172233,0.2056306,179.235,0,-15.33,-114.6198,
10,51.085,10,2.998556,0.6022299,0.2008399,179.315,0,-15.33,-114.6198,
10,51.185,10,2.997092,0.6114007,0.203998,178.8825,0,-15.33,-114.62,
10,51.285,10,3.000197,0.6080201,0.20266,178.9375,0,-15.33,-114.6198,
10,51.385,10,3.000284,0.5993916,0.1997783,178.83,0,-15.33,-114.6196,
10,51.485,10,2.99625,0.6127288,0.2044986,179.265,0,-15.33,-114.6196,
10,51.585,10,2.999402,0.601707,0.200609,179.2113,0,-15.33,-114.6196,
10,51.685,10,2.999624,0.6113714,0.203816,179.1712,0,-15.33,-114.6196,
10,51.785,10,2.997714,0.608452,0.202972,179.0762,0,-15.33,-114.6196,
10,51.885,10,2.995231,0.5986739,0.1998757,178.805,0,-15.33,-114.6196,
10,51.985,10,3.01448,0.5822614,0.1931549,179.0962,0,-15.33,-114.6198,
10,52.085,10,2.999083,0.6016811,0.2006217,179.265,0,-15.33,-114.6198,
10,52.185,10,2.996934,0.6105466,0.2037237,179.1763,0,-15.33,-114.6197,
10,52.285,10,2.994872,0.6116182,0.2042218,178.88,0,-15.33,-114.6197,
10,52.385,10,3.009244,0.5848756,0.1943597,178.68,0,-15.33,-114.6199,
10,52.485,10,2.995897,0.6149598,0.2052674,179.13,0,-15.33,-114.6198,
10,52.585,10,2.999525,0.5985181,0.1995376,179.1987,0,-15.33,-114.6198,
10,52.685,10,2.999048,0.6121801,0.2041248,178.8638,0,-15.33,-114.6198,
10,52.785,10,3.005229,0.6030418,0.2006642,178.8663,0,-15.33,-114.62,
10,52.885,10,2.996364,0.5992715,0.1999995,178.6787,0,-15.33,-114.6201,
10,52.985,10,2.999012,0.6177916,0.2059984,178.9987,0,-15.33,-114.6201,
10,53.085,10,3.009941,0.5761076,0.1914016,179.2175,0,-15.33,-114.6198,
10,53.185,10,3.006665,0.5966703,0.1984492,179.1425,0,-15.33,-114.6196,
10,53.285,10,2.992955,0.6151839,0.205544,178.9238,0,-15.33,-114.6197,
10,53.385,10,2.999621,0.6101634,0.2034135,179.0163,0,-15.33,-114.6196,
10,53.485,10,2.997436,0.6124073,0.2043104,178.9137,0,-15.33,-114.6194,
10,53.585,10,3.008417,0.5827843,0.1937179,179.1875,0,-15.33,-114.6196,
10,53.685,10,3.015848,0.5738246,0.1902697,179.1975,0,-15.33,-114.6196,
10,53.785,10,3.020031,0.5618708,0.186048,179.2,0,-15.33,-114.6194,
10,53.885,10,3.048413,0.5444808,0.1786112,178.9537,0,-15.33,-114.6193,
10,53.985,10,3.048503,0.5793257,0.1900361,179.315,0,-15.33,-114.6192,
10,54.085,10,2.994308,0.6019441,0.2010294,179.145,0,-15.33,-114.619,
10,54.185,10,2.991321,0.6126606,0.2048128,179.4463,0,-15.33,-114.619,
10,54.285,10,2.993067,0.5942769,0.1985512,179.0388,0,-15.33,-114.6194,
10,54.385,10,3.027245,0.548657,0.1812397,178.6813,0,-15.33,-114.6196,
10,54.485,10,3.03053,0.5638712,0.1860636,179.1812,0,-15.33,-114.6196,
10,54.585,10,2.996414,0.5953583,0.1986903,178.9812,0,-15.33,-114.6195,
10,54.685,10,2.997983,0.6161646,0.2055264,179.255,0,-15.33,-114.6196,
10,54.785,10,2.995903,0.6078902,0.2029072,178.9325,0,-15.33,-114.6196,
10,54.885,10,3.010291,0.5785139,0.1921788,178.9288,0,-15.33,-114.6194,
10,54.985,10,2.994974,0.6083741,0.2031317,178.7188,0,-15.33,-114.6194,
10,55.085,10,2.994825,0.6065782,0.2025421,179.1512,0,-15.33,-114.6198,
10,55.185,10,2.994627,0.6120989,0.204399,179.3275,0,-15.33,-114.6199,
10,55.285,10,3.014282,0.5834987,0.193578,179.045,0,-15.33,-114.6201,
10,55.385,10,3.00008,0.6141545,0.2047127,178.7875,0,-15.33,-114.62,
10,55.485,10,2.994188,0.6187918,0.2066643,178.9162,0,-15.33,-114.6201,
10,55.585,10,2.999225,0.5942607,0.1981381,178.875,0,-15.33,-114.62,
10,55.685,10,3.012963,0.6030645,0.2001566,179.375,0,-15.33,-114.6201,
10,55.785,10,2.997274,0.6146221,0.2050603,179.2213,0,-15.33,-114.6202,
10,55.885,10,2.993754,0.6084942,0.2032546,178.9837,0,-15.33,-114.6202,
