Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius
Rotary_3N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Velocity (rpm),Rotary.Position (rev),XYZ.Y Position (mm),XYZ.X Position (mm),XYZ.Z Position (mm),RTC.Temperature (°C),,DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step)
13,134.29,13,2.996089,0.5103957,0.16994888198358823,190.8987,426.841,-18.33,0,-116.396,25.1,,42.487220495897084,42.487220495897084,42.487220495897084,0.16994888198358835,0.16994888198358835,0.16994888198358835,0.16994888198358835,0.16994888198358835
13,134.39,13,2.982522,0.4927589,0.1699513334385411,190.9937,427.231,-18.33,0,-116.3959,25.1,,42.4878333596353,42.4878333596353,42.4878333596353,0.1699513334385412,0.1699513334385412,0.1699513334385412,0.1699513334385412,0.1699513334385412
13,134.49,13,2.999668,0.5075477,0.16995430528947741,190.8962,427.541,-18.33,0,-116.396,25.1,,42.48857632236938,42.48857632236938,42.48857632236938,0.16995430528947753,0.16995430528947753,0.16995430528947753,0.16995430528947753,0.16995430528947753
13,134.59,13,2.997739,0.5108634,0.16995770284206738,191.03,427.845,-18.33,0,-116.396,25.1,,42.48942571051687,42.48942571051687,42.48942571051687,0.1699577028420675,0.1699577028420675,0.1699577028420675,0.1699577028420675,0.1699577028420675
13,134.69,13,2.979135,0.4925673,0.16996152362120542,190.8862,428.155,-18.33,0,-116.396,25.1,,42.490380905301386,42.490380905301386,42.490380905301386,0.16996152362120553,0.16996152362120553,0.16996152362120553,0.16996152362120553,0.16996152362120553
13,134.79,13,3.00143,0.5097398,0.169965870064438,190.9637,428.474,-18.33,0,-116.3962,25.1,,42.49146751610953,42.49146751610953,42.49146751610953,0.1699658700644381,0.1699658700644381,0.1699658700644381,0.1699658700644381,0.1699658700644381
13,134.89,13,3.001179,0.5075997,0.16997095076040078,191.2625,428.778,-18.33,0,-116.3962,25.1,,42.49273769010022,42.49273769010022,42.49273769010022,0.1699709507604009,0.1699709507604009,0.1699709507604009,0.1699709507604009,0.1699709507604009
13,134.99,13,2.985971,0.5064761,0.16997706428513276,190.7675,429.089,-18.33,0,-116.3962,25.1,,42.49426607128322,42.49426607128322,42.49426607128322,0.16997706428513287,0.16997706428513287,0.16997706428513287,0.16997706428513287,0.16997706428513287
13,135.09,13,3.007089,0.5283378,0.16998451909257375,190.735,429.395,-18.33,0,-116.3961,25.1,,42.496129773143466,42.496129773143466,42.496129773143466,0.16998451909257387,0.16998451909257387,0.16998451909257387,0.16998451909257387,0.16998451909257387
13,135.19,13,3.007006,0.5106847,0.1699934851948833,191.1062,429.705,-18.33,0,-116.3964,25.1,,42.498371298720855,42.498371298720855,42.498371298720855,0.16999348519488341,0.16999348519488341,0.16999348519488341,0.16999348519488341,0.16999348519488341
13,135.29,13,2.991296,0.5195113,0.17000388654913212,190.9825,430.082,-18.33,0,-116.3965,25.1,,42.50097163728306,42.50097163728306,42.50097163728306,0.17000388654913223,0.17000388654913223,0.17000388654913223,0.17000388654913223,0.17000388654913223
13,135.39,13,3.010161,0.5175628,0.17001541316997626,190.8237,430.39,-18.33,0,-116.3966,25.1,,42.50385329249409,42.50385329249409,42.50385329249409,0.17001541316997637,0.17001541316997637,0.17001541316997637,0.17001541316997637,0.17001541316997637
13,135.49,13,3.004052,0.5083985,0.17002760429763766,190.7825,430.701,-18.33,0,-116.3968,25.1,,42.50690107440944,42.50690107440944,42.50690107440944,0.17002760429763777,0.17002760429763777,0.17002760429763777,0.17002760429763777,0.17002760429763777
13,135.59,13,2.990763,0.5337285,0.1700399371388399,191.19,431.004,-18.33,0,-116.3969,25.1,,42.50998428471,42.50998428471,42.50998428471,0.17003993713884,0.17003993713884,0.17003993713884,0.17003993713884,0.17003993713884
13,135.69,13,3.00252,0.5405157,0.17005191397423103,190.8775,431.304,-18.33,0,-116.3968,25.1,,42.51297849355779,42.51297849355779,42.51297849355779,0.17005191397423117,0.17005191397423117,0.17005191397423117,0.17005191397423117,0.17005191397423117
13,135.79,13,3.027942,0.5245253,0.17006314928668073,190.9262,431.614,-18.33,0,-116.3968,25.1,,42.51578732167021,42.51578732167021,42.51578732167021,0.17006314928668084,0.17006314928668084,0.17006314928668084,0.17006314928668084,0.17006314928668084
13,135.89,13,3.021991,0.5134516,0.1700734517583598,191.0438,432.0,-18.33,0,-116.3965,25.1,,42.51836293958998,42.51836293958998,42.51836293958998,0.17007345175835992,0.17007345175835992,0.17007345175835992,0.17007345175835992,0.17007345175835992
13,135.99,13,2.986317,0.5027448,0.17008290199007162,191.0012,432.31,-18.33,0,-116.3963,25.1,,42.52072549751793,42.52072549751793,42.52072549751793,0.17008290199007173,0.17008290199007173,0.17008290199007173,0.17008290199007173,0.17008290199007173
13,136.09,13,3.002058,0.4969578,0.1700918771352767,190.8625,432.613,-18.33,0,-116.3963,25.1,,42.52296928381921,42.52296928381921,42.52296928381921,0.17009187713527682,0.17009187713527682,0.17009187713527682,0.17009187713527682,0.17009187713527682
13,136.19,13,2.997284,0.5076906,0.17010092973443988,190.845,432.921,-18.33,0,-116.3963,25.1,,42.52523243361,42.52523243361,42.52523243361,0.17010092973444,0.17010092973444,0.17010092973444,0.17010092973444,0.17010092973444
13,136.29,13,2.994652,0.510714,0.17011055663287597,191.1762,433.225,-18.33,0,-116.3963,25.1,,42.527639158219024,42.527639158219024,42.527639158219024,0.1701105566328761,0.1701105566328761,0.1701105566328761,0.1701105566328761,0.1701105566328761
13,136.39,13,3.000423,0.5005885,0.1701210322131672,190.88,433.529,-18.33,0,-116.3962,25.1,,42.53025805329183,42.53025805329183,42.53025805329183,0.17012103221316732,0.17012103221316732,0.17012103221316732,0.17012103221316732,0.17012103221316732
13,136.49,13,2.99698,0.5119578,0.17013234749652675,190.7513,433.908,-18.33,0,-116.3962,25.1,,42.53308687413172,42.53308687413172,42.53308687413172,0.17013234749652686,0.17013234749652686,0.17013234749652686,0.17013234749652686,0.17013234749652686
13,136.59,13,2.985348,0.5206479,0.17014416582428873,190.95,434.214,-18.33,0,-116.3964,25.1,,42.53604145607221,42.53604145607221,42.53604145607221,0.17014416582428885,0.17014416582428885,0.17014416582428885,0.17014416582428885,0.17014416582428885
13,136.69,13,3.013378,0.5588572,0.1701558249495662,190.9962,434.519,-18.33,0,-116.3966,25.1,,42.538956237391574,42.538956237391574,42.538956237391574,0.1701558249495663,0.1701558249495663,0.1701558249495663,0.1701558249495663,0.1701558249495663
13,136.79,13,3.019585,0.5529988,0.17016648092040768,190.8438,434.822,-18.33,0,-116.3967,25.1,,42.54162023010195,42.54162023010195,42.54162023010195,0.1701664809204078,0.1701664809204078,0.1701664809204078,0.1701664809204078,0.1701664809204078
13,136.89,13,2.982296,0.4909728,0.17017535371715725,190.9738,435.132,-18.33,0,-116.3966,25.1,,42.543838429289345,42.543838429289345,42.543838429289345,0.1701753537171574,0.1701753537171574,0.1701753537171574,0.1701753537171574,0.1701753537171574
13,136.99,13,3.000352,0.5080771,0.1701819169949334,191.0587,435.444,-18.33,0,-116.3963,25.1,,42.54547924873338,42.54547924873338,42.54547924873338,0.1701819169949335,0.1701819169949335,0.1701819169949335,0.1701819169949335,0.1701819169949335
13,137.09,13,2.999262,0.5067554,0.17018596068843705,191.1175,435.824,-18.33,0,-116.3962,25.1,,42.546490172109294,42.546490172109294,42.546490172109294,0.17018596068843717,0.17018596068843717,0.17018596068843717,0.17018596068843717,0.17018596068843717
13,137.19,13,2.981754,0.5158677,0.17018761198407711,190.9788,436.133,-18.33,0,-116.3964,25.1,,42.546902996019305,42.546902996019305,42.546902996019305,0.17018761198407723,0.17018761198407723,0.17018761198407723,0.17018761198407723,0.17018761198407723
13,137.29,13,2.999931,0.5210538,0.17018735041529998,190.7225,436.439,-18.33,0,-116.3965,25.1,,42.546837603825026,42.546837603825026,42.546837603825026,0.17018735041530011,0.17018735041530011,0.17018735041530011,0.17018735041530011,0.17018735041530011
13,137.39,13,3.00194,0.4981691,0.17018592525534093,191.2,436.756,-18.33,0,-116.3969,25.1,,42.54648131383526,42.54648131383526,42.54648131383526,0.17018592525534104,0.17018592525534104,0.17018592525534104,0.17018592525534104,0.17018592525534104
13,137.49,13,2.985212,0.500241,0.17018414964988648,191.1475,437.065,-18.33,0,-116.397,25.1,,42.54603741247165,42.54603741247165,42.54603741247165,0.1701841496498866,0.1701841496498866,0.1701841496498866,0.1701841496498866,0.1701841496498866
13,137.59,13,2.999597,0.5138315,0.1701826903996076,190.9275,437.372,-18.33,0,-116.3972,25.1,,42.54567259990193,42.54567259990193,42.54567259990193,0.1701826903996077,0.1701826903996077,0.1701826903996077,0.1701826903996077,0.1701826903996077
13,137.69,13,3.002835,0.4966948,0.17018197958714293,191.2325,437.675,-18.33,0,-116.397,25.1,,42.54549489678576,42.54549489678576,42.54549489678576,0.17018197958714304,0.17018197958714304,0.17018197958714304,0.17018197958714304,0.17018197958714304
13,137.79,13,2.988048,0.5055928,0.17018224977709193,191.2437,438.058,-18.33,0,-116.397,25.1,,42.54556244427301,42.54556244427301,42.54556244427301,0.17018224977709204,0.17018224977709204,0.17018224977709204,0.17018224977709204,0.17018224977709204
13,137.89,13,2.993813,0.5098696,0.1701836017221973,191.1987,438.364,-18.33,0,-116.3972,25.1,,42.54590043054935,42.54590043054935,42.54590043054935,0.1701836017221974,0.1701836017221974,0.1701836017221974,0.1701836017221974,0.1701836017221974
13,137.99,13,3.005668,0.4938695,0.17018605107107332,190.8463,438.668,-18.33,0,-116.3975,25.1,,42.546512767768355,42.546512767768355,42.546512767768355,0.17018605107107343,0.17018605107107343,0.17018605107107343,0.17018605107107343,0.17018605107107343
13,138.09,13,2.995135,0.5092234,0.17018955412646639,191.0113,438.967,-18.33,0,-116.3977,25.1,,42.547388531616626,42.547388531616626,42.547388531616626,0.1701895541264665,0.1701895541264665,0.1701895541264665,0.1701895541264665,0.1701895541264665
13,138.19,13,2.99834,0.5084115,0.17019402478335702,190.9063,439.273,-18.33,0,-116.398,25.1,,42.54850619583928,42.54850619583928,42.54850619583928,0.17019402478335713,0.17019402478335713,0.17019402478335713,0.17019402478335713,0.17019402478335713
13,138.29,13,3.01026,0.4944995,0.17019936376592049,190.965,439.58,-18.33,0,-116.398,25.1,,42.54984094148015,42.54984094148015,42.54984094148015,0.1701993637659206,0.1701993637659206,0.1701993637659206,0.1701993637659206,0.1701993637659206
13,138.39,13,3.000553,0.5101262,0.1702054823069229,190.8125,439.959,-18.33,0,-116.3979,25.1,,42.551370576730754,42.551370576730754,42.551370576730754,0.170205482306923,0.170205482306923,0.170205482306923,0.170205482306923,0.170205482306923
13,138.49,13,2.991773,0.5007216,0.17021229704791174,191.2425,440.263,-18.33,0,-116.3977,25.1,,42.55307426197796,42.55307426197796,42.55307426197796,0.17021229704791185,0.17021229704791185,0.17021229704791185,0.17021229704791185,0.17021229704791185
13,138.59,13,3.010551,0.5025434,0.17021972604411656,191.06,440.573,-18.33,0,-116.3977,25.1,,42.55493151102917,42.55493151102917,42.55493151102917,0.17021972604411667,0.17021972604411667,0.17021972604411667,0.17021972604411667,0.17021972604411667
13,138.69,13,3.00625,0.5102853,0.17022768629371823,191.2075,440.879,-18.33,0,-116.3976,25.1,,42.556921573429584,42.556921573429584,42.556921573429584,0.17022768629371834,0.17022768629371834,0.17022768629371834,0.17022768629371834,0.17022768629371834
13,138.79,13,2.990116,0.4974807,0.17023607330264293,191.0313,441.179,-18.33,0,-116.3973,25.1,,42.55901832566076,42.55901832566076,42.55901832566076,0.17023607330264304,0.17023607330264304,0.17023607330264304,0.17023607330264304,0.17023607330264304
13,138.89,13,3.010232,0.5153513,0.17024475242895454,191.085,441.484,-18.33,0,-116.3974,25.1,,42.561188107238664,42.561188107238664,42.561188107238664,0.17024475242895465,0.17024475242895465,0.17024475242895465,0.17024475242895465,0.17024475242895465
13,138.99,13,3.004182,0.5128703,0.17025358187681788,190.9625,441.875,-18.33,0,-116.3974,25.1,,42.5633954692045,42.5633954692045,42.5633954692045,0.170253581876818,0.170253581876818,0.170253581876818,0.170253581876818,0.170253581876818
13,139.09,13,2.986175,0.4931194,0.17026243336969077,190.9712,442.178,-18.33,0,-116.3975,25.1,,42.56560834242272,42.56560834242272,42.56560834242272,0.17026243336969088,0.17026243336969088,0.17026243336969088,0.17026243336969088,0.17026243336969088
13,139.19,13,3.00626,0.5189559,0.17027115257498945,190.8837,442.477,-18.33,0,-116.3974,25.1,,42.56778814374739,42.56778814374739,42.56778814374739,0.17027115257498956,0.17027115257498956,0.17027115257498956,0.17027115257498956,0.17027115257498956
13,139.29,13,3.009402,0.5214403,0.17027947771574337,191.2812,442.789,-18.33,0,-116.3972,25.1,,42.56986942893587,42.56986942893587,42.56986942893587,0.17027947771574348,0.17027947771574348,0.17027947771574348,0.17027947771574348,0.17027947771574348
13,139.39,13,2.991039,0.5152961,0.17028703259977443,190.89,443.1,-18.33,0,-116.3971,25.1,,42.57175814994363,42.57175814994363,42.57175814994363,0.17028703259977454,0.17028703259977454,0.17028703259977454,0.17028703259977454,0.17028703259977454
13,139.49,13,3.009127,0.5187579,0.1702934162440646,190.915,443.408,-18.33,0,-116.3972,25.1,,42.57335406101618,42.57335406101618,42.57335406101618,0.17029341624406474,0.17029341624406474,0.17029341624406474,0.17029341624406474,0.17029341624406474
13,139.59,13,3.009885,0.5069145,0.17029827595397312,191.0088,443.716,-18.33,0,-116.3974,25.1,,42.57456898849331,42.57456898849331,42.57456898849331,0.17029827595397323,0.17029827595397323,0.17029827595397323,0.17029827595397323,0.17029827595397323
13,139.69,13,2.991952,0.5112661,0.17030131931978046,191.1062,444.106,-18.33,0,-116.3974,25.1,,42.57532982994514,42.57532982994514,42.57532982994514,0.17030131931978057,0.17030131931978057,0.17030131931978057,0.17030131931978057,0.17030131931978057
13,139.79,13,3.002748,0.5154455,0.17030232630698214,190.6763,444.361,-18.33,0,-116.3975,25.1,,42.57558157674556,42.57558157674556,42.57558157674556,0.17030232630698225,0.17030232630698225,0.17030232630698225,0.17030232630698225,0.17030232630698225
13,139.89,13,3.008541,0.4995558,0.1703011891573081,191.04,444.664,-18.33,0,-116.3974,25.1,,42.575297289327054,42.575297289327054,42.575297289327054,0.1703011891573082,0.1703011891573082,0.1703011891573082,0.1703011891573082,0.1703011891573082
13,139.99,13,2.990993,0.5030046,0.17029794145834556,190.8675,445.06,-18.33,0,-116.3972,25.1,,42.57448536458642,42.57448536458642,42.57448536458642,0.1702979414583457,0.1702979414583457,0.1702979414583457,0.1702979414583457,0.1702979414583457
13,140.09,13,2.99699,0.5073756,0.17029273869621053,190.8788,445.374,-18.33,0,-116.3973,25,,42.57318467405266,42.57318467405266,42.57318467405266,0.17029273869621064,0.17029273869621064,0.17029273869621064,0.17029273869621064,0.17029273869621064
13,140.19,13,3.00734,0.5002345,0.17028579244470868,190.7475,445.683,-18.33,0,-116.3973,25,,42.5714481111772,42.5714481111772,42.5714481111772,0.1702857924447088,0.1702857924447088,0.1702857924447088,0.1702857924447088,0.1702857924447088
13,140.29,13,2.991884,0.5167217,0.170277297363424,191.1938,445.989,-18.33,0,-116.3972,25,,42.56932434085603,42.56932434085603,42.56932434085603,0.17027729736342412,0.17027729736342412,0.17027729736342412,0.17027729736342412,0.17027729736342412
13,140.39,13,2.994903,0.5130132,0.1702674114217641,191.035,446.295,-18.33,0,-116.3972,25,,42.566852855441056,42.566852855441056,42.566852855441056,0.17026741142176421,0.17026741142176421,0.17026741142176421,0.17026741142176421,0.17026741142176421
13,140.49,13,3.006272,0.4970033,0.17025631152049758,190.9187,446.597,-18.33,0,-116.3972,25,,42.56407788012442,42.56407788012442,42.56407788012442,0.1702563115204977,0.1702563115204977,0.1702563115204977,0.1702563115204977,0.1702563115204977
13,140.59,13,2.998231,0.5099898,0.17024425426186046,190.78,446.898,-18.33,0,-116.397,25,,42.56106356546514,42.56106356546514,42.56106356546514,0.17024425426186057,0.17024425426186057,0.17024425426186057,0.17024425426186057,0.17024425426186057
13,140.69,13,2.989565,0.5016244,0.1702315820500725,191.1062,447.208,-18.33,0,-116.3971,25,,42.55789551251815,42.55789551251815,42.55789551251815,0.1702315820500726,0.1702315820500726,0.1702315820500726,0.1702315820500726,0.1702315820500726
13,140.79,13,3.002448,0.5044237,0.17021871132103927,190.7012,447.595,-18.33,0,-116.3971,25,,42.55467783025985,42.55467783025985,42.55467783025985,0.17021871132103938,0.17021871132103938,0.17021871132103938,0.17021871132103938,0.17021871132103938
13,140.89,13,2.999117,0.5143057,0.17020612902300405,190.8913,447.895,-18.33,0,-116.3971,25,,42.55153225575104,42.55153225575104,42.55153225575104,0.17020612902300417,0.17020612902300417,0.17020612902300417,0.17020612902300417,0.17020612902300417
13,140.99,13,2.987946,0.4949412,0.17019437405267854,190.8575,448.2,-18.33,0,-116.397,25,,42.54859351316966,42.54859351316966,42.54859351316966,0.17019437405267865,0.17019437405267865,0.17019437405267865,0.17019437405267865,0.17019437405267865
13,141.09,13,3.003371,0.5105938,0.17018399659025552,191.0525,448.514,-18.33,0,-116.3969,25,,42.545999147563904,42.545999147563904,42.545999147563904,0.17018399659025563,0.17018399659025563,0.17018399659025563,0.17018399659025563,0.17018399659025563
13,141.19,13,3.002519,0.5104315,0.17017550341921683,190.8625,448.82,-18.33,0,-116.3968,25.1,,42.543875854804234,42.543875854804234,42.543875854804234,0.17017550341921694,0.17017550341921694,0.17017550341921694,0.17017550341921694,0.17017550341921694
13,141.29,13,2.984791,0.4888198,0.17016929936024044,190.9038,449.129,-18.33,0,-116.3969,25.1,,42.54232484006014,42.54232484006014,42.54232484006014,0.17016929936024056,0.17016929936024056,0.17016929936024056,0.17016929936024056,0.17016929936024056
13,141.39,13,3.002724,0.5139322,0.17016563068425938,191.0825,449.514,-18.33,0,-116.3968,25.1,,42.541407671064874,42.541407671064874,42.541407671064874,0.1701656306842595,0.1701656306842595,0.1701656306842595,0.1701656306842595,0.1701656306842595
13,141.49,13,3.003021,0.5107237,0.17016454165945374,191.0012,449.823,-18.33,0,-116.3968,25.1,,42.54113541486346,42.54113541486346,42.54113541486346,0.17016454165945386,0.17016454165945386,0.17016454165945386,0.17016454165945386,0.17016454165945386
13,141.59,13,2.98402,0.4979223,0.1701658700133278,190.8675,450.132,-18.33,0,-116.3968,25.1,,42.54146750333198,42.54146750333198,42.54146750333198,0.17016587001332792,0.17016587001332792,0.17016587001332792,0.17016587001332792,0.17016587001332792
13,141.69,13,3.001324,0.5138867,0.1701692883200263,190.71,450.438,-18.33,0,-116.3968,25.1,,42.542322080006606,42.542322080006606,42.542322080006606,0.17016928832002642,0.17016928832002642,0.17016928832002642,0.17016928832002642,0.17016928832002642
13,141.79,13,3.004504,0.5047777,0.17017438161967263,191.2787,450.738,-18.33,0,-116.3968,25.1,,42.543595404918186,42.543595404918186,42.543595404918186,0.17017438161967274,0.17017438161967274,0.17017438161967274,0.17017438161967274,0.17017438161967274
13,141.89,13,2.985698,0.5020986,0.17018073988828045,190.9038,451.048,-18.33,0,-116.3967,25.1,,42.54518497207014,42.54518497207014,42.54518497207014,0.17018073988828056,0.17018073988828056,0.17018073988828056,0.17018073988828056,0.17018073988828056
13,141.99,13,2.999061,0.5109608,0.17018801691611005,190.7237,451.358,-18.33,0,-116.3968,25.1,,42.54700422902754,42.54700422902754,42.54700422902754,0.17018801691611019,0.17018801691611019,0.17018801691611019,0.17018801691611019,0.17018801691611019
13,142.09,13,3.0053,0.4985881,0.17019593470827266,191.1087,451.744,-18.33,0,-116.3968,25.1,,42.54898367706819,42.54898367706819,42.54898367706819,0.17019593470827277,0.17019593470827277,0.17019593470827277,0.17019593470827277,0.17019593470827277
13,142.19,13,2.988126,0.5073984,0.1702042690767347,191.1737,452.054,-18.33,0,-116.3968,25.1,,42.551067269183704,42.551067269183704,42.551067269183704,0.1702042690767348,0.1702042690767348,0.1702042690767348,0.1702042690767348,0.1702042690767348
13,142.29,13,2.99907,0.5120227,0.1702128423647978,190.8438,452.366,-18.33,0,-116.3969,25.1,,42.55321059119948,42.55321059119948,42.55321059119948,0.17021284236479792,0.17021284236479792,0.17021284236479792,0.17021284236479792,0.17021284236479792
13,142.39,13,3.00503,0.4975749,0.17022151080066059,190.7762,452.675,-18.33,0,-116.3968,25.1,,42.555377700165174,42.555377700165174,42.555377700165174,0.1702215108006607,0.1702215108006607,0.1702215108006607,0.1702215108006607,0.1702215108006607
13,142.49,13,2.990414,0.5106782,0.1702301312412769,191.0813,452.988,-18.33,0,-116.3967,25.1,,42.55753281031925,42.55753281031925,42.55753281031925,0.170230131241277,0.170230131241277,0.170230131241277,0.170230131241277,0.170230131241277
13,142.59,13,2.992463,0.5058233,0.17023853699781152,191.0963,453.295,-18.33,0,-116.3965,25.1,,42.55963424945291,42.55963424945291,42.55963424945291,0.17023853699781166,0.17023853699781166,0.17023853699781166,0.17023853699781166,0.17023853699781166
13,142.69,13,3.000838,0.4975196,0.17024657516048536,190.8063,453.598,-18.33,0,-116.3966,25.1,,42.561643790121366,42.561643790121366,42.561643790121366,0.17024657516048547,0.17024657516048547,0.17024657516048547,0.17024657516048547,0.17024657516048547
13,142.79,13,2.993655,0.5119383,0.17025416815235353,190.9987,453.898,-18.33,0,-116.3964,25.1,,42.563542038088414,42.563542038088414,42.563542038088414,0.17025416815235367,0.17025416815235367,0.17025416815235367,0.17025416815235367,0.17025416815235367
13,142.89,13,2.985807,0.5015432,0.17026132320597862,191.1975,454.284,-18.33,0,-116.3964,25.1,,42.56533080149468,42.56533080149468,42.56533080149468,0.17026132320597873,0.17026132320597873,0.17026132320597873,0.17026132320597873,0.17026132320597873
13,142.99,13,3.00155,0.505005,0.1702681087300477,191.1412,454.594,-18.33,0,-116.3966,25.1,,42.56702718251195,42.56702718251195,42.56702718251195,0.1702681087300478,0.1702681087300478,0.1702681087300478,0.1702681087300478,0.1702681087300478
13,143.09,13,2.997529,0.5133769,0.17027463296843318,190.9362,454.904,-18.33,0,-116.3965,25.1,,42.56865824210832,42.56865824210832,42.56865824210832,0.1702746329684333,0.1702746329684333,0.1702746329684333,0.1702746329684333,0.1702746329684333
13,143.19,13,2.984803,0.4952887,0.17028102113091179,190.9987,455.206,-18.33,0,-116.3966,25.1,,42.57025528272798,42.57025528272798,42.57025528272798,0.1702810211309119,0.1702810211309119,0.1702810211309119,0.1702810211309119,0.1702810211309119
13,143.29,13,3.000522,0.5134029,0.1702874030052956,191.0825,455.509,-18.33,0,-116.3965,25.1,,42.57185075132393,42.57185075132393,42.57185075132393,0.1702874030052957,0.1702874030052957,0.1702874030052957,0.1702874030052957,0.1702874030052957
13,143.39,13,3.001947,0.5127144,0.17029392020775058,191.1575,455.819,-18.33,0,-116.3963,25.1,,42.57348005193767,42.57348005193767,42.57348005193767,0.1702939202077507,0.1702939202077507,0.1702939202077507,0.1702939202077507,0.1702939202077507
13,143.49,13,2.981026,0.4940644,0.17030074619837735,190.8775,456.127,-18.33,0,-116.3963,25.1,,42.57518654959436,42.57518654959436,42.57518654959436,0.17030074619837746,0.17030074619837746,0.17030074619837746,0.17030074619837746,0.17030074619837746
13,143.59,13,3.000191,0.5126267,0.1703081036624838,191.2712,456.512,-18.33,0,-116.3967,25.1,,42.57702591562098,42.57702591562098,42.57702591562098,0.17030810366248392,0.17030810366248392,0.17030810366248392,0.17030810366248392,0.17030810366248392
13,143.69,13,3.002947,0.5102723,0.1703162600106457,191.205,456.814,-18.33,0,-116.3967,25.1,,42.57906500266145,42.57906500266145,42.57906500266145,0.17031626001064581,0.17031626001064581,0.17031626001064581,0.17031626001064581,0.17031626001064581
13,143.79,13,2.982203,0.49675,0.17032549012313425,191.1062,457.121,-18.33,0,-116.3967,25.1,,42.58137253078359,42.58137253078359,42.58137253078359,0.17032549012313436,0.17032549012313436,0.17032549012313436,0.17032549012313436,0.17032549012313436
13,143.89,13,3.001609,0.5146953,0.17033600234843174,190.905,457.421,-18.33,0,-116.3968,25.1,,42.584000587107965,42.584000587107965,42.584000587107965,0.17033600234843185,0.17033600234843185,0.17033600234843185,0.17033600234843185,0.17033600234843185
13,143.99,13,3.000708,0.5053882,0.17034785928471685,191.2712,457.73,-18.33,0,-116.3967,25.1,,42.586964821179244,42.586964821179244,42.586964821179244,0.17034785928471696,0.17034785928471696,0.17034785928471696,0.17034785928471696,0.17034785928471696
13,144.09,13,2.982571,0.5000721,0.1703609344378144,191.0225,458.036,-18.33,0,-116.3964,25.1,,42.59023360945363,42.59023360945363,42.59023360945363,0.1703609344378145,0.1703609344378145,0.1703609344378145,0.1703609344378145,0.1703609344378145
13,144.19,13,2.999389,0.5129742,0.1703748774455268,190.9587,458.421,-18.33,0,-116.3964,25.1,,42.59371936138172,42.59371936138172,42.59371936138172,0.1703748774455269,0.1703748774455269,0.1703748774455269,0.1703748774455269,0.1703748774455269
13,144.29,13,3.001445,0.5095384,0.17038906922198793,190.895,458.723,-18.33,0,-116.3961,25.1,,42.59726730549701,42.59726730549701,42.59726730549701,0.17038906922198804,0.17038906922198804,0.17038906922198804,0.17038906922198804,0.17038906922198804
13,144.39,13,2.983432,0.5127891,0.17040264568816776,191.2688,459.033,-18.33,0,-116.3962,25.1,,42.600661422041966,42.600661422041966,42.600661422041966,0.17040264568816788,0.17040264568816788,0.17040264568816788,0.17040264568816788,0.17040264568816788
13,144.49,13,2.994454,0.5118766,0.1704146430795206,190.9212,459.344,-18.33,0,-116.3963,25.1,,42.60366076988018,42.60366076988018,42.60366076988018,0.17041464307952073,0.17041464307952073,0.17041464307952073,0.17041464307952073,0.17041464307952073
13,144.59,13,3.000913,0.4972923,0.1704242071678211,190.9463,459.655,-18.33,0,-116.3965,25.1,,42.60605179195531,42.60605179195531,42.60605179195531,0.17042420716782122,0.17042420716782122,0.17042420716782122,0.17042420716782122,0.17042420716782122
13,144.69,13,2.988339,0.5135555,0.1704307772891055,190.9162,459.962,-18.33,0,-116.3964,25.1,,42.6076943222764,42.6076943222764,42.6076943222764,0.1704307772891056,0.1704307772891056,0.1704307772891056,0.1704307772891056,0.1704307772891056
13,144.79,13,2.989441,0.5093923,0.17043419634858675,190.9612,460.274,-18.33,0,-116.3965,25.1,,42.60854908714672,42.60854908714672,42.60854908714672,0.1704341963485869,0.1704341963485869,0.1704341963485869,0.1704341963485869,0.1704341963485869
13,144.89,13,3.000092,0.4968961,0.1704347432924306,190.91,460.659,-18.33,0,-116.3964,25.1,,42.60868582310768,42.60868582310768,42.60868582310768,0.17043474329243072,0.17043474329243072,0.17043474329243072,0.17043474329243072,0.17043474329243072
13,144.99,13,2.99285,0.5120974,0.17043307746447328,191.0612,460.968,-18.33,0,-116.3963,25.1,,42.60826936611835,42.60826936611835,42.60826936611835,0.1704330774644734,0.1704330774644734,0.1704330774644734,0.1704330774644734,0.1704330774644734
13,145.09,13,2.98502,0.5001858,0.17043009235696704,191.075,461.27,-18.33,0,-116.3964,25.1,,42.60752308924179,42.60752308924179,42.60752308924179,0.17043009235696716,0.17043009235696716,0.17043009235696716,0.17043009235696716,0.17043009235696716
13,145.19,13,2.999581,0.5038229,0.17042673390984125,191.0075,461.577,-18.33,0,-116.3965,25.1,,42.606683477460344,42.606683477460344,42.606683477460344,0.17042673390984137,0.17042673390984137,0.17042673390984137,0.17042673390984137,0.17042673390984137
