Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_3N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),
7,172.68,7,2.990516,0.6317783,0.2112606,238.6087,0,-12.33,-114.5858,
7,172.78,7,3.003646,0.610907,0.2033885,238.9313,0,-12.33,-114.5859,
7,172.88,7,3.007557,0.5830213,0.1938522,238.6375,0,-12.33,-114.5861,
7,172.98,7,2.992671,0.6303462,0.21063,238.97,0,-12.33,-114.586,
7,173.08,7,3.003755,0.6113032,0.203513,238.9025,0,-12.33,-114.586,
7,173.18,7,2.997569,0.6055163,0.2020025,238.165,0,-12.33,-114.5862,
7,173.28,7,3.005148,0.6117579,0.20357,238.7287,0,-12.33,-114.5861,
7,173.38,7,3.002423,0.6134011,0.204302,238.565,0,-12.33,-114.586,
7,173.48,7,2.999798,0.6112383,0.2037598,238.8837,0,-12.33,-114.586,
7,173.58,7,3.002507,0.612258,0.2039156,238.7863,0,-12.33,-114.5859,
7,173.68,7,2.989701,0.6272026,0.2097877,238.51,0,-12.33,-114.586,
7,173.78,7,3.006361,0.590997,0.1965822,238.7325,0,-12.33,-114.5862,
7,173.88,7,3.020025,0.5398564,0.1787589,238.7075,0,-12.33,-114.586,
7,173.98,7,3.005436,0.6075102,0.2021372,238.7625,0,-12.33,-114.5859,
7,174.08,7,2.994804,0.6269201,0.209336,238.8037,0,-12.33,-114.5857,
7,174.18,7,2.988339,0.6264395,0.209628,238.6012,0,-12.33,-114.5855,
7,174.28,7,3.004364,0.6113617,0.2034912,238.6563,0,-12.33,-114.5855,
7,174.38,7,2.992336,0.6314438,0.2110204,238.7075,0,-12.33,-114.5854,
7,174.48,7,2.988209,0.6284432,0.2103076,238.8112,0,-12.33,-114.5854,
7,174.58,7,3.002559,0.6079357,0.2024725,238.755,0,-12.33,-114.5854,
7,174.68,7,2.989048,0.6231369,0.2084734,238.73,0,-12.33,-114.5854,
7,174.78,7,2.993203,0.6242897,0.2085691,238.6212,0,-12.33,-114.5854,
7,174.88,7,2.998367,0.6036458,0.2013248,238.5825,0,-12.33,-114.5854,
7,174.98,7,3.008535,0.5462604,0.1815702,238.955,0,-12.33,-114.5856,
7,175.08,7,2.997426,0.6235266,0.2080207,238.62,0,-12.33,-114.586,
7,175.18,7,2.99037,0.6202661,0.2074212,238.615,0,-12.33,-114.5861,
7,175.28,7,3.01239,0.5956928,0.1977476,239.0388,0,-12.33,-114.5863,
7,175.38,7,2.997674,0.6308658,0.2104518,238.3975,0,-12.33,-114.5863,
7,175.48,7,2.989039,0.6241923,0.2088271,238.8862,0,-12.33,-114.5861,
7,175.58,7,3.003748,0.6158107,0.2050141,238.8837,0,-12.33,-114.5857,
7,175.68,7,2.988577,0.6307976,0.2110695,238.69,0,-12.33,-114.5856,
7,175.78,7,2.991599,0.637614,0.2131348,238.7363,0,-12.33,-114.5856,
7,175.88,7,3.008681,0.6037822,0.20068,238.6675,0,-12.33,-114.5858,
7,175.98,7,2.997262,0.5930364,0.1978594,238.76,0,-12.33,-114.5858,
7,176.08,7,2.999637,0.6238318,0.2079691,238.7112,0,-12.33,-114.586,
7,176.18,7,2.993729,0.6211917,0.2074976,238.4662,0,-12.33,-114.586,
7,176.28,7,2.997346,0.6263031,0.2089526,238.7588,0,-12.33,-114.5862,
7,176.38,7,2.999027,0.6187918,0.2063309,238.8475,0,-12.33,-114.5863,
7,176.48,7,2.989283,0.6253776,0.2092065,238.7737,0,-12.33,-114.5862,
7,176.58,7,3.001594,0.6185125,0.2060614,238.5262,0,-12.33,-114.586,
7,176.68,7,2.987862,0.6290017,0.210519,239.0075,0,-12.33,-114.5862,
7,176.78,7,2.996488,0.6347139,0.2118193,238.7,0,-12.33,-114.5864,
7,176.88,7,2.998225,0.6202726,0.20688,238.7025,0,-12.33,-114.5864,
7,176.98,7,2.988156,0.6252704,0.2092496,238.8037,0,-12.33,-114.5863,
7,177.08,7,2.999374,0.6257283,0.2086197,238.6588,0,-12.33,-114.5859,
7,177.18,7,2.991934,0.6181975,0.2066214,238.8725,0,-12.33,-114.5859,
7,177.28,7,2.993875,0.62995,0.2104129,238.71,0,-12.33,-114.5859,
7,177.38,7,2.996027,0.6199771,0.2069331,238.7163,0,-12.33,-114.5857,
7,177.48,7,2.985107,0.6214969,0.2081992,238.9012,0,-12.33,-114.5858,
7,177.58,7,2.998643,0.630541,0.2102755,238.4662,0,-12.33,-114.5861,
7,177.68,7,2.988345,0.626394,0.2096123,238.7787,0,-12.33,-114.5863,
7,177.78,7,2.994476,0.6409231,0.2140352,238.8512,0,-12.33,-114.5864,
7,177.88,7,2.99725,0.6215814,0.2073839,238.5362,0,-12.33,-114.5863,
7,177.98,7,2.986224,0.6237181,0.2088651,238.77,0,-12.33,-114.5861,
7,178.08,7,2.997881,0.6333566,0.2112681,238.6312,0,-12.33,-114.5863,
7,178.18,7,2.990736,0.6250366,0.2089909,238.9588,0,-12.33,-114.5864,
7,178.28,7,2.993463,0.6405236,0.2139741,238.8262,0,-12.33,-114.5867,
7,178.38,7,3.000067,0.6218314,0.2072725,238.6625,0,-12.33,-114.5868,
7,178.48,7,2.989203,0.624465,0.2089069,238.6237,0,-12.33,-114.5868,
7,178.58,7,2.998553,0.6374775,0.212595,238.8288,0,-12.33,-114.5868,
7,178.68,7,2.991593,0.6286867,0.2101512,238.545,0,-12.33,-114.5868,
7,178.78,7,2.993896,0.6383966,0.2132327,238.585,0,-12.33,-114.5865,
7,178.88,7,2.996804,0.6180449,0.2062347,238.93,0,-12.33,-114.5864,
7,178.98,7,2.989392,0.6240981,0.2087709,238.805,0,-12.33,-114.5864,
7,179.08,7,2.997092,0.6371236,0.2125806,238.4925,0,-12.33,-114.5866,
7,179.18,7,2.993249,0.6240429,0.2084834,238.7863,0,-12.33,-114.5865,
7,179.28,7,2.994033,0.6381173,0.2131297,238.8462,0,-12.33,-114.5867,
7,179.38,7,3.000742,0.6185385,0.2061285,239.1912,0,-12.33,-114.5867,
7,179.48,7,2.991516,0.6167232,0.2061574,238.4038,0,-12.33,-114.5867,
7,179.58,7,2.998011,0.6359512,0.2121243,238.7787,0,-12.33,-114.5865,
7,179.68,7,2.990995,0.6279788,0.2099565,238.815,0,-12.33,-114.5862,
7,179.78,7,2.991426,0.6371918,0.213006,238.5612,0,-12.33,-114.5862,
7,179.88,7,2.995327,0.623007,0.207993,238.7988,0,-12.33,-114.5861,
7,179.98,7,2.988992,0.614148,0.2054699,238.92,0,-12.33,-114.586,
10,0.161,10,3.005327,0.5320529,0.1770366,105.1675,0,-15.33,-114.5829,
10,0.261,10,3.005439,0.5649494,0.1879757,115.8625,0,-15.33,-114.5829,
10,0.361,10,3.006235,0.5850087,0.1945985,118.7175,0,-15.33,-114.5829,
10,0.461,10,3.014189,0.5909386,0.1960523,119.98,0,-15.33,-114.5828,
10,0.561,10,3.021802,0.5897695,0.1951715,119.2162,0,-15.33,-114.5831,
10,0.661,10,3.005761,0.5500404,0.1829954,119.1938,0,-15.33,-114.5832,
10,0.761,10,3.001888,0.5329978,0.1775542,119.1862,0,-15.33,-114.5835,
10,0.861,10,2.99998,0.5535509,0.1845182,119.7812,0,-15.33,-114.5835,
10,0.961,10,3.01704,0.5576621,0.1848375,119.6525,0,-15.33,-114.5835,
10,1.061,10,3.017309,0.5432143,0.1800327,118.9225,0,-15.33,-114.5835,
10,1.161,10,3.002352,0.5441885,0.1812541,119.0625,0,-15.33,-114.5835,
10,1.261,10,2.995525,0.5376774,0.1794935,118.8562,0,-15.33,-114.5834,
10,1.361,10,3.000488,0.5478581,0.1825897,120.1462,0,-15.33,-114.5834,
10,1.461,10,3.007783,0.566034,0.1881898,119.5313,0,-15.33,-114.5835,
10,1.561,10,3.014743,0.5394992,0.1789537,119.3325,0,-15.33,-114.5833,
10,1.661,10,2.999135,0.545796,0.1819845,119.2075,0,-15.33,-114.5833,
10,1.761,10,2.997878,0.5414444,0.1806092,119.08,0,-15.33,-114.583,
10,1.861,10,2.99285,0.5462701,0.1825251,120.0675,0,-15.33,-114.5831,
10,1.961,10,3.007792,0.5685897,0.1890389,119.7562,0,-15.33,-114.583,
10,2.061,10,3.008993,0.542935,0.1804374,119.0525,0,-15.33,-114.5831,
10,2.161,10,2.995729,0.5515082,0.1840982,119,0,-15.33,-114.5831,
10,2.261,10,2.991918,0.5457278,0.1824006,118.7687,0,-15.33,-114.5833,
10,2.361,10,2.997887,0.5432402,0.1812077,120.1525,0,-15.33,-114.5835,
10,2.461,10,3.003389,0.569132,0.1894966,119.275,0,-15.33,-114.5837,
10,2.561,10,3.01347,0.5422953,0.1799571,119.1312,0,-15.33,-114.5839,
10,2.661,10,2.999318,0.550297,0.183474,119.06,0,-15.33,-114.5838,
10,2.761,10,2.998104,0.5482316,0.1828594,119.4888,0,-15.33,-114.5839,
10,2.861,10,2.9975,0.5406553,0.1803687,120.1625,0,-15.33,-114.5841,
10,2.961,10,3.009835,0.570509,0.1895482,119.62,0,-15.33,-114.5841,
10,3.061,10,3.013842,0.540704,0.1794069,119.1225,0,-15.33,-114.5842,
10,3.161,10,3.002333,0.5511867,0.1835861,118.89,0,-15.33,-114.5844,
10,3.261,10,2.995417,0.5489265,0.1832555,119.065,0,-15.33,-114.5843,
10,3.361,10,3.002448,0.5404702,0.1800098,119.9662,0,-15.33,-114.5844,
10,3.461,10,3.006841,0.5666153,0.188442,119.3625,0,-15.33,-114.5845,
10,3.561,10,3.017105,0.5406813,0.1792053,119.18,0,-15.33,-114.5844,
10,3.661,10,3.001547,0.5507224,0.1834795,118.995,0,-15.33,-114.5842,
10,3.761,10,2.99707,0.5482965,0.1829442,119.005,0,-15.33,-114.584,
10,3.861,10,2.99838,0.5405709,0.1802877,119.9725,0,-15.33,-114.5842,
10,3.961,10,3.007297,0.563225,0.1872861,119.2125,0,-15.33,-114.5843,
10,4.061,10,3.012281,0.5403436,0.1793802,119.2875,0,-15.33,-114.584,
10,4.161,10,3.001259,0.5457733,0.1818481,118.9637,0,-15.33,-114.5839,
10,4.261,10,2.992593,0.5504431,0.1839352,119.375,0,-15.33,-114.5838,
10,4.361,10,2.998132,0.5368525,0.1790623,119.9775,0,-15.33,-114.5836,
10,4.461,10,3.001705,0.5626826,0.1874543,119.1938,0,-15.33,-114.5835,
10,4.561,10,3.009362,0.5379729,0.1787665,119.035,0,-15.33,-114.5834,
10,4.661,10,2.997237,0.5435683,0.1813564,118.9637,0,-15.33,-114.5835,
10,4.761,10,2.992782,0.5479653,0.1830956,119.9063,0,-15.33,-114.5837,
10,4.861,10,2.996157,0.5370052,0.1792313,119.7937,0,-15.33,-114.5836,
10,4.961,10,3.002377,0.5595067,0.1863546,119.1875,0,-15.33,-114.5836,
10,5.061,10,3.008764,0.5403111,0.1795791,119.2537,0,-15.33,-114.5838,
10,5.161,10,2.999504,0.5427662,0.180952,119.2,0,-15.33,-114.5841,
10,5.261,10,2.992463,0.5501508,0.1838455,119.6288,0,-15.33,-114.5841,
10,5.361,10,2.99559,0.5348521,0.1785465,119.8063,0,-15.33,-114.5838,
10,5.461,10,3.002897,0.5584155,0.1859589,119.0975,0,-15.33,-114.5839,
10,5.561,10,3.010455,0.5390933,0.1790737,118.9987,0,-15.33,-114.5839,
10,5.661,10,2.999123,0.5400935,0.1800838,118.8762,0,-15.33,-114.5837,
10,5.761,10,2.990636,0.5513101,0.1843454,119.6212,0,-15.33,-114.5837,
10,5.861,10,2.99473,0.533144,0.1780274,119.5413,0,-15.33,-114.5837,
10,5.961,10,3.001361,0.5610037,0.1869164,119.0975,0,-15.33,-114.5836,
10,6.061,10,3.0073,0.5359628,0.1782206,119.1413,0,-15.33,-114.5837,
10,6.161,10,2.998392,0.5372293,0.1791725,119.275,0,-15.33,-114.5836,
10,6.261,10,2.988803,0.5519174,0.1846617,119.8687,0,-15.33,-114.5835,
10,6.361,10,2.990962,0.5342806,0.1786317,119.4725,0,-15.33,-114.5836,
10,6.461,10,3.001352,0.5584188,0.1860557,119.15,0,-15.33,-114.5838,
10,6.561,10,3.009164,0.5393109,0.1792229,119.0487,0,-15.33,-114.584,
10,6.661,10,2.999754,0.534391,0.1781449,118.8237,0,-15.33,-114.584,
10,6.761,10,2.991999,0.5509432,0.1841388,119.8075,0,-15.33,-114.5842,
10,6.861,10,2.996906,0.534758,0.1784367,119.6338,0,-15.33,-114.5844,
10,6.961,10,3.00299,0.5578115,0.185752,119.0062,0,-15.33,-114.5847,
10,7.061,10,3.011473,0.5408989,0.1796127,119.1037,0,-15.33,-114.5847,
10,7.161,10,3.0046,0.5334298,0.1775377,119.465,0,-15.33,-114.5847,
10,7.261,10,2.996123,0.5544342,0.1850506,120.0163,0,-15.33,-114.5848,
10,7.361,10,2.998454,0.5323386,0.1775377,119.525,0,-15.33,-114.5851,
10,7.461,10,3.006575,0.5605491,0.1864411,119.105,0,-15.33,-114.5851,
10,7.561,10,3.013371,0.5374014,0.1783389,118.9262,0,-15.33,-114.585,
10,7.661,10,3.005191,0.5349593,0.1780117,119.2387,0,-15.33,-114.5851,
10,7.761,10,2.998556,0.5526968,0.184321,119.8787,0,-15.33,-114.585,
10,7.861,10,3.000018,0.5330628,0.1776866,119.3487,0,-15.33,-114.5849,
10,7.961,10,3.004389,0.5579057,0.1856969,119.1063,0,-15.33,-114.5848,
10,8.061,10,3.012393,0.5410872,0.1796204,118.9087,0,-15.33,-114.5846,
10,8.161,10,3.003111,0.5316534,0.1770342,119.7125,0,-15.33,-114.5843,
10,8.261,10,2.992714,0.554957,0.185436,119.9263,0,-15.33,-114.5843,
10,8.361,10,2.994281,0.5353555,0.1787927,119.2412,0,-15.33,-114.5844,
10,8.461,10,3.003801,0.5530475,0.1841159,119.4,0,-15.33,-114.5846,
10,8.561,10,3.012377,0.542987,0.180252,118.9925,0,-15.33,-114.5846,
10,8.661,10,3.004953,0.5324263,0.1771829,119.4275,0,-15.33,-114.5848,
10,8.761,10,2.995274,0.5600977,0.1869938,119.95,0,-15.33,-114.5852,
10,8.861,10,2.999052,0.5360115,0.178727,119.1325,0,-15.33,-114.5853,
10,8.961,10,3.003974,0.5539081,0.1843918,119.0537,0,-15.33,-114.5852,
10,9.061,10,3.01508,0.5418796,0.1797231,118.965,0,-15.33,-114.5851,
10,9.161,10,3.006501,0.5328712,0.1772397,119.715,0,-15.33,-114.5851,
10,9.261,10,2.992794,0.556493,0.1859443,119.8188,0,-15.33,-114.5848,
10,9.361,10,2.996887,0.5336766,0.178077,119.2838,0,-15.33,-114.5847,
10,9.461,10,3.003036,0.5561293,0.185189,119.2975,0,-15.33,-114.5847,
10,9.561,10,3.010764,0.5398564,0.1793088,119.1712,0,-15.33,-114.5846,
10,9.661,10,3.004278,0.5303999,0.1765482,119.79,0,-15.33,-114.5846,
10,9.761,10,2.994212,0.5579901,0.1863562,119.82,0,-15.33,-114.5844,
10,9.861,10,2.995222,0.5323971,0.1777488,119.1175,0,-15.33,-114.5844,
10,9.961,10,2.998055,0.5522487,0.1842023,119.0875,0,-15.33,-114.5843,
10,10.061,10,3.008721,0.5432143,0.1805466,118.8488,0,-15.33,-114.5843,
10,10.161,10,3.001262,0.5331765,0.1776507,120.0187,0,-15.33,-114.5843,
10,10.261,10,2.988048,0.557857,0.1866961,119.5113,0,-15.33,-114.5843,
10,10.361,10,2.995067,0.5337448,0.178208,119.1988,0,-15.33,-114.5846,
10,10.461,10,3.001166,0.5494883,0.1830916,119.405,0,-15.33,-114.5847,
10,10.561,10,3.010154,0.5429447,0.1803711,119.0263,0,-15.33,-114.5847,
10,10.661,10,3.002857,0.5325919,0.1773618,118.8863,0,-15.33,-114.5846,
10,10.761,10,2.992584,0.5580908,0.1864913,120.0125,0,-15.33,-114.5846,
10,10.861,10,2.994931,0.5327673,0.1778897,119.07,0,-15.33,-114.5846,
10,10.961,10,3.000203,0.5501573,0.1833733,119.0263,0,-15.33,-114.5847,
10,11.061,10,3.010594,0.5443769,0.1808204,118.9437,0,-15.33,-114.5847,
10,11.161,10,3.00507,0.5304129,0.176506,119.99,0,-15.33,-114.5847,
10,11.261,10,2.990432,0.5579869,0.1865907,119.7538,0,-15.33,-114.5847,
10,11.361,10,2.995423,0.5336149,0.1781434,119.205,0,-15.33,-114.5846,
10,11.461,10,2.998364,0.5501313,0.1834771,119.1462,0,-15.33,-114.5844,
10,11.561,10,3.008702,0.5453381,0.1812536,119.2838,0,-15.33,-114.5844,
10,11.661,10,3.002355,0.5333875,0.1776564,119.8975,0,-15.33,-114.5844,
10,11.761,10,2.993389,0.5569996,0.1860766,119.6813,0,-15.33,-114.5844,
10,11.861,10,2.992841,0.5322932,0.1778555,119.225,0,-15.33,-114.5844,
10,11.961,10,2.996866,0.5488843,0.1831528,119.1263,0,-15.33,-114.5844,
10,12.061,10,3.005965,0.5478841,0.1822656,119.0537,0,-15.33,-114.5843,
10,12.161,10,3.002312,0.5289028,0.1761652,119.8525,0,-15.33,-114.5842,
10,12.261,10,2.989748,0.5582532,0.1867225,119.395,0,-15.33,-114.5842,
10,12.361,10,2.992869,0.5330368,0.1781023,119.2587,0,-15.33,-114.5842,
10,12.461,10,2.995054,0.5476925,0.1828656,119.1275,0,-15.33,-114.5841,
10,12.561,10,3.006631,0.5473645,0.1820524,118.9775,0,-15.33,-114.5842,
10,12.661,10,3.001884,0.5263699,0.1753465,119.8587,0,-15.33,-114.5842,
10,12.761,10,2.990869,0.5597502,0.1871531,119.6663,0,-15.33,-114.5843,
10,12.861,10,2.992745,0.5338097,0.1783679,119.2912,0,-15.33,-114.5843,
10,12.961,10,2.996014,0.5452504,0.1819919,119.0375,0,-15.33,-114.5845,
10,13.061,10,3.007888,0.5489947,0.1825183,119.4162,0,-15.33,-114.5847,
10,13.161,10,3.004046,0.5328063,0.1773629,119.7863,0,-15.33,-114.5847,
10,13.261,10,2.992302,0.5565028,0.1859781,118.9037,0,-15.33,-114.5847,
10,13.361,10,2.993132,0.5325789,0.1779337,119.1338,0,-15.33,-114.5847,
10,13.461,10,2.996544,0.547384,0.1826718,119.0975,0,-15.33,-114.5847,
10,13.561,10,3.009498,0.5505113,0.1829246,119.1862,0,-15.33,-114.5848,
10,13.661,10,3.005529,0.5328128,0.1772776,119.7962,0,-15.33,-114.5848,
10,13.761,10,2.99294,0.5614032,0.1875758,119.15,0,-15.33,-114.5847,
10,13.861,10,2.991968,0.5322802,0.1779031,119.2087,0,-15.33,-114.5844,
10,13.961,10,2.9925,0.5440131,0.1817922,119.2925,0,-15.33,-114.5842,
10,14.061,10,3.004718,0.5517096,0.1836145,119.6787,0,-15.33,-114.5843,
10,14.161,10,3.002612,0.5335532,0.1776963,119.6937,0,-15.33,-114.5842,
10,14.261,10,2.992262,0.5661737,0.1892126,118.9787,0,-15.33,-114.5842,
10,14.361,10,2.991785,0.541688,0.1810585,119.0012,0,-15.33,-114.5843,
10,14.461,10,2.997324,0.5416782,0.1807206,118.9762,0,-15.33,-114.5846,
10,14.561,10,3.007467,0.5536418,0.1840891,119.5712,0,-15.33,-114.5848,
10,14.661,10,3.00355,0.5328193,0.1773965,119.9837,0,-15.33,-114.5847,
10,14.761,10,2.993903,0.5572659,0.1861336,119.16,0,-15.33,-114.5847,
10,14.861,10,2.993457,0.5356607,0.1789439,119.2262,0,-15.33,-114.5849,
10,14.961,10,2.996841,0.5430942,0.1812222,119.1087,0,-15.33,-114.5851,
10,15.061,10,3.008838,0.5565125,0.1849593,119.8962,0,-15.33,-114.5852,
10,15.161,10,3.006408,0.5308513,0.1765733,119.4413,0,-15.33,-114.5852,
10,15.261,10,2.994451,0.5625463,0.1878629,118.8725,0,-15.33,-114.5853,
10,15.361,10,2.992674,0.5306078,0.1773022,119.1475,0,-15.33,-114.5852,
10,15.461,10,2.997519,0.5423343,0.1809277,118.8988,0,-15.33,-114.5853,
10,15.561,10,3.009482,0.5571653,0.1851366,119.7025,0,-15.33,-114.5854,
10,15.661,10,3.007324,0.5294842,0.1760649,119.7363,0,-15.33,-114.5853,
10,15.761,10,2.996782,0.5595813,0.1867274,119.04,0,-15.33,-114.5853,
10,15.861,10,2.994398,0.5353815,0.1787944,119.215,0,-15.33,-114.585,
10,15.961,10,2.994946,0.5382847,0.179731,119.0062,0,-15.33,-114.585,
10,16.061,10,3.009157,0.5581687,0.18549,120.0263,0,-15.33,-114.5851,
10,16.161,10,3.006386,0.5354205,0.1780944,119.4938,0,-15.33,-114.5848,
10,16.261,10,2.992525,0.5557137,0.1857006,119.1413,0,-15.33,-114.5847,
10,16.361,10,2.991181,0.5355244,0.1790344,118.9362,0,-15.33,-114.5847,
10,16.461,10,2.993763,0.5371318,0.1794169,119.115,0,-15.33,-114.5849,
10,16.561,10,3.006006,0.5615168,0.1867983,119.6563,0,-15.33,-114.5848,
10,16.661,10,3.00586,0.5311793,0.1767146,119.0588,0,-15.33,-114.5847,
10,16.761,10,2.995073,0.5615753,0.1874997,119.2875,0,-15.33,-114.5846,
10,16.861,10,2.992949,0.5319424,0.1777319,119.0263,0,-15.33,-114.5846,
10,16.961,10,2.991739,0.5395382,0.1803427,119.4538,0,-15.33,-114.5849,
10,17.061,10,3.008083,0.5577465,0.1854159,120.1462,0,-15.33,-114.585,
10,17.161,10,3.005513,0.5303642,0.1764638,119.4175,0,-15.33,-114.5848,
10,17.261,10,2.994135,0.5563339,0.1858079,119.195,0,-15.33,-114.5849,
10,17.361,10,2.992491,0.5380704,0.1798068,119.1387,0,-15.33,-114.585,
10,17.461,10,2.993664,0.5358037,0.1789792,119.3025,0,-15.33,-114.5848,
10,17.561,10,3.005117,0.5615655,0.1868698,119.9987,0,-15.33,-114.5849,
10,17.661,10,3.006117,0.5340273,0.1776469,119.045,0,-15.33,-114.5848,
10,17.761,10,2.994965,0.5560676,0.1856675,119,0,-15.33,-114.5846,
10,17.861,10,2.991407,0.5364466,0.1793292,119.035,0,-15.33,-114.5845,
10,17.961,10,2.989494,0.53216,0.1780101,119.7075,0,-15.33,-114.5844,
10,18.061,10,3.003844,0.5623092,0.1871965,119.995,0,-15.33,-114.584,
10,18.161,10,3.000275,0.5333713,0.1777742,119.19,0,-15.33,-114.5839,
10,18.261,10,2.987958,0.560627,0.1876288,119.17,0,-15.33,-114.5837,
10,18.361,10,2.985447,0.533079,0.1785592,119.0975,0,-15.33,-114.5838,
10,18.461,10,2.989125,0.5368266,0.1795932,119.345,0,-15.33,-114.5841,
10,18.561,10,3.000485,0.5600912,0.1866669,119.9588,0,-15.33,-114.5841,
10,18.661,10,3.002581,0.5301954,0.1765799,119.1975,0,-15.33,-114.5839,
10,18.761,10,2.991023,0.5537035,0.1851218,119.0638,0,-15.33,-114.584,
10,18.861,10,2.987373,0.5373852,0.1798855,118.9762,0,-15.33,-114.584,
10,18.961,10,2.986407,0.5348846,0.1791064,119.2912,0,-15.33,-114.5841,
10,19.061,10,3.001151,0.5614486,0.1870778,119.9387,0,-15.33,-114.5842,
10,19.161,10,3.003067,0.532829,0.1774283,119.195,0,-15.33,-114.5844,
10,19.261,10,2.992959,0.5518265,0.1843749,119.3287,0,-15.33,-114.5846,
10,19.361,10,2.988491,0.5376254,0.1798986,119.0987,0,-15.33,-114.5848,
10,19.461,10,2.992163,0.5375605,0.1796562,119.8587,0,-15.33,-114.5848,
10,19.561,10,3.00151,0.563225,0.1876472,119.9562,0,-15.33,-114.5848,
10,19.661,10,3.006845,0.5342481,0.1776773,119.1725,0,-15.33,-114.5849,
10,19.761,10,2.995141,0.5558858,0.1855959,119.225,0,-15.33,-114.585,
10,19.861,10,2.990203,0.5335987,0.178449,118.9125,0,-15.33,-114.5847,
10,19.961,10,2.989503,0.5365181,0.1794673,119.4487,0,-15.33,-114.5847,
10,20.061,10,3.003439,0.5633159,0.187557,119.58,0,-15.33,-114.5849,
10,20.161,10,3.006569,0.5353945,0.1780749,119.08,0,-15.33,-114.5851,
10,20.261,10,2.994253,0.5526026,0.1845544,119.2688,0,-15.33,-114.585,
10,20.361,10,2.988806,0.5351834,0.1790626,119.11,0,-15.33,-114.5848,
10,20.461,10,2.993181,0.5335662,0.1782605,120.0512,0,-15.33,-114.5851,
10,20.561,10,3.003321,0.5643519,0.1879093,119.7838,0,-15.33,-114.5853,
10,20.661,10,3.009393,0.5360537,0.1781269,119.2862,0,-15.33,-114.5855,
10,20.761,10,2.997324,0.554392,0.1849623,119.2537,0,-15.33,-114.5857,
10,20.861,10,2.994086,0.5355179,0.1788586,119.1725,0,-15.33,-114.5856,
10,20.961,10,2.995296,0.5355666,0.1788025,119.7525,0,-15.33,-114.5856,
10,21.061,10,3.006869,0.563436,0.187383,119.7375,0,-15.33,-114.5856,
10,21.161,10,3.010445,0.5387263,0.1789524,119.1438,0,-15.33,-114.5853,
10,21.261,10,2.99598,0.5516511,0.1841304,118.9787,0,-15.33,-114.5854,
10,21.361,10,2.991547,0.537843,0.1797876,119.2437,0,-15.33,-114.5854,
10,21.461,10,2.994692,0.5355471,0.1788321,120.0562,0,-15.33,-114.5852,
10,21.561,10,3.003405,0.5627671,0.1873764,119.575,0,-15.33,-114.5852,
10,21.661,10,3.010371,0.5361381,0.178097,119.2225,0,-15.33,-114.5853,
10,21.761,10,2.996745,0.5465137,0.1823691,119.2675,0,-15.33,-114.5852,
10,21.861,10,2.990931,0.5423927,0.1813458,119.075,0,-15.33,-114.5849,
10,21.961,10,2.991587,0.5326341,0.178044,119.765,0,-15.33,-114.5848,
10,22.061,10,2.999779,0.5661477,0.1887298,119.0987,0,-15.33,-114.5846,
10,22.161,10,3.006321,0.5371675,0.1786794,119.0913,0,-15.33,-114.5846,
10,22.261,10,2.992571,0.5450913,0.1821481,119.045,0,-15.33,-114.5843,
10,22.361,10,2.985265,0.542607,0.1817618,119.3737,0,-15.33,-114.5843,
10,22.461,10,2.991231,0.5341669,0.1785776,120.15,0,-15.33,-114.5843,
10,22.561,10,2.996138,0.5652708,0.1886665,119.4137,0,-15.33,-114.5841,
10,22.661,10,3.001789,0.5395739,0.1797508,119.1225,0,-15.33,-114.5838,
10,22.761,10,2.990906,0.5481796,0.1832822,119.0675,0,-15.33,-114.5838,
10,22.861,10,2.985094,0.5428149,0.1818418,119.6813,0,-15.33,-114.584,
10,22.961,10,2.98911,0.5366675,0.1795409,120.045,0,-15.33,-114.5843,
10,23.061,10,2.996104,0.5619033,0.1875447,119.0062,0,-15.33,-114.5845,
10,23.161,10,3.004736,0.5418146,0.1803202,118.9163,0,-15.33,-114.5845,
10,23.261,10,2.99724,0.54993,0.1834788,118.8037,0,-15.33,-114.5848,
10,23.361,10,2.986221,0.5468384,0.1831205,119.6062,0,-15.33,-114.585,
10,23.461,10,2.993677,0.5347937,0.1786411,119.9463,0,-15.33,-114.5852,
10,23.561,10,2.999841,0.564446,0.1881586,119.2087,0,-15.33,-114.5851,
10,23.661,10,3.006244,0.5373689,0.1787509,119.2838,0,-15.33,-114.5851,
10,23.761,10,2.997621,0.5422563,0.1808955,118.9637,0,-15.33,-114.5851,
10,23.861,10,2.989429,0.548605,0.183515,120.0438,0,-15.33,-114.585,
10,23.961,10,2.99033,0.5354594,0.1790637,120.1363,0,-15.33,-114.5846,
10,24.061,10,2.9965,0.5624391,0.1876986,119.3625,0,-15.33,-114.5845,
10,24.161,10,3.00325,0.5417594,0.1803911,118.9962,0,-15.33,-114.5844,
10,24.261,10,2.992615,0.5421783,0.1811721,118.8587,0,-15.33,-114.5842,
10,24.361,10,2.983026,0.5494754,0.1842007,119.795,0,-15.33,-114.5843,
