Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_9N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.COF (),DAQ.Fx (N),DAQ.Fz (N),Rotary.Velocity (rpm),Rotary.Position (rev),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.X Position (mm),RTC.Temperature (°C),
7,148.859,7,0.1242139,1.119754,9.014723,238.7425,2024.331,-12.33,-117.2197,0,25.9,
7,148.959,7,0.1236779,1.112006,8.991145,238.7575,2024.714,-12.33,-117.2196,0,25.9,
7,149.059,7,0.1217959,1.096389,9.001849,238.4888,2025.092,-12.33,-117.2193,0,25.9,
7,149.159,7,0.1216384,1.095158,9.00339,238.79,2025.484,-12.33,-117.2192,0,25.9,
7,149.259,7,0.1258029,1.130756,8.988316,238.7925,2025.862,-12.33,-117.2191,0,25.9,
7,149.359,7,0.1250824,1.127152,9.011271,238.585,2026.241,-12.33,-117.2191,0,25.9,
7,149.459,7,0.123255,1.1077,8.987053,238.6113,2026.725,-12.33,-117.2193,0,25.9,
7,149.559,7,0.1220409,1.098535,9.001369,238.9212,2027.108,-12.33,-117.2194,0,25.9,
7,149.659,7,0.1219944,1.09859,9.005252,238.8112,2027.499,-12.33,-117.2196,0,25.9,
7,149.759,7,0.1250472,1.12407,8.989164,238.8262,2027.881,-12.33,-117.2194,0,25.9,
7,149.859,7,0.1240419,1.117786,9.011363,238.73,2028.264,-12.33,-117.2194,0,25.9,
7,149.959,7,0.1222093,1.098558,8.989152,238.8125,2028.649,-12.33,-117.2196,0,25.9,
7,150.059,7,0.1237939,1.114259,9.000923,238.755,2029.117,-12.33,-117.2198,0,25.9,
7,150.159,7,0.1213848,1.093788,9.010908,238.6387,2029.5,-12.33,-117.2198,0,25.9,
7,150.259,7,0.1254869,1.128256,8.991025,238.7025,2029.889,-12.33,-117.2198,0,25.9,
7,150.359,7,0.1245942,1.123222,9.015044,239.1038,2030.275,-12.33,-117.22,0,25.9,
7,150.459,7,0.1219639,1.096613,8.991291,238.6412,2030.657,-12.33,-117.22,0,25.9,
7,150.559,7,0.1225911,1.103312,8.999935,238.715,2031.042,-12.33,-117.2199,0,25.9,
7,150.659,7,0.123278,1.110983,9.012013,238.9375,2031.436,-12.33,-117.2199,0,26,
7,150.759,7,0.1255618,1.128909,8.990857,238.375,2031.816,-12.33,-117.2199,0,26,
7,150.859,7,0.1247352,1.12432,9.013655,238.7425,2032.289,-12.33,-117.22,0,26,
7,150.959,7,0.1209903,1.088127,8.993511,238.6513,2032.667,-12.33,-117.2203,0,26,
7,151.059,7,0.1228439,1.105741,9.001192,238.7575,2033.051,-12.33,-117.2204,0,26,
7,151.159,7,0.1232296,1.110807,9.014132,238.685,2033.431,-12.33,-117.2204,0,26,
7,151.259,7,0.1247985,1.122251,8.992505,238.3575,2033.817,-12.33,-117.2203,0,26,
7,151.359,7,0.1245126,1.122537,9.015453,238.8112,2034.291,-12.33,-117.2203,0,26,
7,151.459,7,0.1209843,1.087984,8.992771,238.7087,2034.676,-12.33,-117.2201,0,26,
7,151.559,7,0.1235098,1.111632,9.000354,238.6662,2035.055,-12.33,-117.2201,0,26,
7,151.659,7,0.123133,1.10972,9.012363,238.8,2035.441,-12.33,-117.22,0,26,
7,151.759,7,0.1251682,1.125606,8.992749,238.6563,2035.828,-12.33,-117.2203,0,25.9,
7,151.859,7,0.1253601,1.130113,9.014939,238.5375,2036.209,-12.33,-117.2207,0,25.9,
7,151.959,7,0.1206557,1.085601,8.997511,238.7575,2036.59,-12.33,-117.2207,0,25.9,
7,152.059,7,0.1235618,1.112165,9.000879,238.7163,2037.063,-12.33,-117.2208,0,25.9,
7,152.159,7,0.1233752,1.112606,9.018069,238.7675,2037.449,-12.33,-117.221,0,25.9,
7,152.259,7,0.1249528,1.124054,8.995827,238.85,2037.831,-12.33,-117.221,0,25.9,
7,152.359,7,0.1244114,1.121693,9.015995,238.45,2038.21,-12.33,-117.2209,0,25.9,
7,152.459,7,0.121121,1.089845,8.997985,238.725,2038.596,-12.33,-117.2207,0,25.9,
7,152.559,7,0.1228315,1.105761,9.002257,238.905,2038.98,-12.33,-117.2207,0,25.9,
7,152.659,7,0.1242761,1.120757,9.01829,238.5587,2039.45,-12.33,-117.2209,0,25.9,
7,152.759,7,0.1254228,1.128152,8.99479,238.6813,2039.829,-12.33,-117.2209,0,25.9,
7,152.859,7,0.1247013,1.123904,9.012772,238.71,2040.206,-12.33,-117.2208,0,26,
7,152.959,7,0.1209895,1.089072,9.001378,238.6437,2040.593,-12.33,-117.2209,0,26,
7,153.059,7,0.1270796,1.144438,9.005675,238.5975,2040.979,-12.33,-117.2211,0,26,
7,153.159,7,0.1281551,1.156219,9.02203,238.7087,2041.449,-12.33,-117.2213,0,26,
7,153.259,7,0.1277747,1.149549,8.996691,238.74,2041.831,-12.33,-117.2212,0,26,
7,153.359,7,0.1233725,1.111804,9.011765,238.8775,2042.216,-12.33,-117.2209,0,26,
7,153.459,7,0.1218796,1.097285,9.003022,238.5325,2042.603,-12.33,-117.2209,0,26,
7,153.559,7,0.1295201,1.166462,9.006028,238.7087,2042.99,-12.33,-117.2206,0,26,
7,153.659,7,0.1239237,1.117429,9.017073,238.6337,2043.372,-12.33,-117.2204,0,26,
7,153.759,7,0.1255787,1.129269,8.992523,238.6412,2043.752,-12.33,-117.2202,0,26,
7,153.859,7,0.1230177,1.108109,9.007719,238.8475,2044.23,-12.33,-117.2202,0,26,
7,153.959,7,0.1217436,1.095781,9.000728,239.0187,2044.614,-12.33,-117.2202,0,26,
7,154.059,7,0.1258648,1.132864,9.000638,238.6237,2045.001,-12.33,-117.2202,0,26,
7,154.159,7,0.1235095,1.11334,9.014206,238.7387,2045.388,-12.33,-117.22,0,26,
7,154.259,7,0.1258407,1.131234,8.989408,238.3688,2045.766,-12.33,-117.2198,0,26,
7,154.359,7,0.1232018,1.109521,9.005725,238.8712,2046.151,-12.33,-117.2198,0,26,
7,154.459,7,0.12133,1.091884,8.999294,238.7688,2046.536,-12.33,-117.22,0,26,
7,154.559,7,0.125136,1.126116,8.999133,238.5425,2047.019,-12.33,-117.2199,0,26,
7,154.659,7,0.1245525,1.122641,9.013394,238.7125,2047.394,-12.33,-117.2197,0,26,
7,154.759,7,0.1269213,1.140924,8.989226,238.91,2047.778,-12.33,-117.2196,0,26,
7,154.859,7,0.1237573,1.114756,9.007598,238.4287,2048.161,-12.33,-117.2194,0,26,
7,154.959,7,0.1208034,1.086705,8.99565,238.8675,2048.542,-12.33,-117.2193,0,26,
7,155.059,7,0.1315131,1.183862,9.001855,238.97,2048.921,-12.33,-117.219,0,26,
7,155.159,7,0.1255734,1.13114,9.007796,238.6737,2049.397,-12.33,-117.2188,0,25.9,
7,155.259,7,0.12629,1.134527,8.983501,238.6212,2049.78,-12.33,-117.2189,0,25.9,
7,155.359,7,0.1259205,1.134166,9.007004,238.495,2050.162,-12.33,-117.2191,0,25.9,
7,155.459,7,0.1212497,1.090738,8.995799,238.7737,2050.551,-12.33,-117.2193,0,25.9,
7,155.559,7,0.1271076,1.143126,8.993375,238.8112,2050.936,-12.33,-117.2194,0,25.9,
7,155.659,7,0.1254583,1.13088,9.013988,238.5825,2051.324,-12.33,-117.2194,0,25.9,
7,155.759,7,0.1255984,1.128678,8.986403,238.5025,2051.802,-12.33,-117.2195,0,25.9,
7,155.859,7,0.1261058,1.136173,9.009682,238.6875,2052.182,-12.33,-117.2199,0,25.9,
7,155.959,7,0.1218158,1.096606,9.002171,238.7675,2052.569,-12.33,-117.2199,0,25.9,
7,156.059,7,0.1253494,1.127382,8.993919,238.5137,2052.955,-12.33,-117.2199,0,25.9,
7,156.159,7,0.1252043,1.12873,9.015103,238.8112,2053.337,-12.33,-117.2202,0,26,
7,156.259,7,0.1246968,1.121167,8.991139,238.695,2053.721,-12.33,-117.2203,0,26,
7,156.359,7,0.1233248,1.110434,9.00414,238.7462,2054.192,-12.33,-117.2203,0,26,
7,156.459,7,0.1220386,1.099318,9.007955,238.7412,2054.583,-12.33,-117.2202,0,26,
7,156.559,7,0.1260361,1.133672,8.994821,238.5813,2054.961,-12.33,-117.22,0,26,
7,156.659,7,0.1250546,1.127395,9.015224,238.855,2055.341,-12.33,-117.22,0,26,
7,156.759,7,0.1247727,1.121693,8.989888,238.5075,2055.724,-12.33,-117.2199,0,26,
7,156.859,7,0.1227966,1.105274,9.000852,238.685,2056.106,-12.33,-117.2199,0,26,
7,156.959,7,0.1224262,1.102825,9.008084,238.8988,2056.576,-12.33,-117.22,0,26,
7,157.059,7,0.1257228,1.130776,8.994198,238.295,2056.961,-12.33,-117.2201,0,26,
7,157.159,7,0.1248442,1.12544,9.01476,238.6325,2057.347,-12.33,-117.22,0,26,
7,157.259,7,0.124553,1.119634,8.989217,238.9638,2057.73,-12.33,-117.2201,0,25.9,
7,157.359,7,0.1214978,1.093336,8.998817,238.8137,2058.114,-12.33,-117.2198,0,25.9,
7,157.459,7,0.1286856,1.159879,9.01328,238.7012,2058.492,-12.33,-117.2197,0,25.9,
7,157.559,7,0.1295161,1.16491,8.994322,238.5337,2058.964,-12.33,-117.2196,0,25.9,
7,157.659,7,0.1265787,1.140733,9.012038,238.6588,2059.349,-12.33,-117.2196,0,25.9,
7,157.759,7,0.1249149,1.122771,8.988288,238.8275,2059.734,-12.33,-117.2195,0,25.9,
7,157.859,7,0.1222613,1.099928,8.996536,238.7387,2060.116,-12.33,-117.2193,0,25.9,
7,157.959,7,0.1234274,1.111454,9.004914,238.875,2060.495,-12.33,-117.2194,0,25.9,
7,158.059,7,0.1275252,1.146477,8.990204,238.6087,2060.877,-12.33,-117.2194,0,25.9,
7,158.159,7,0.1246856,1.123167,9.007995,238.5362,2061.35,-12.33,-117.2192,0,25.9,
7,158.259,7,0.1246174,1.119696,8.985065,238.76,2061.736,-12.33,-117.2191,0,25.9,
7,158.359,7,0.1226243,1.102832,8.993579,238.9313,2062.117,-12.33,-117.219,0,25.9,
7,158.459,7,0.1231105,1.108573,9.004701,238.8988,2062.505,-12.33,-117.2192,0,26,
7,158.559,7,0.126214,1.134283,8.986984,238.6987,2062.892,-12.33,-117.2191,0,26,
7,158.659,7,0.1257764,1.132909,9.007332,238.4687,2063.28,-12.33,-117.2191,0,26,
7,158.759,7,0.1238195,1.112356,8.98369,238.6175,2063.663,-12.33,-117.2191,0,26,
7,158.859,7,0.1225488,1.102208,8.994034,238.7025,2064.135,-12.33,-117.2189,0,26,
7,158.959,7,0.1235323,1.111973,9.00148,238.7,2064.521,-12.33,-117.2187,0,26,
7,159.059,7,0.1263267,1.134803,8.983083,238.8225,2064.911,-12.33,-117.2185,0,26,
7,159.159,7,0.126001,1.134786,9.006171,238.7937,2065.29,-12.33,-117.2185,0,26,
7,159.259,7,0.1233575,1.107641,8.979114,238.3087,2065.67,-12.33,-117.2184,0,26,
7,159.359,7,0.1227683,1.103692,8.990044,238.7238,2066.057,-12.33,-117.2184,0,26,
7,159.459,7,0.1248506,1.124018,9.002905,239.0388,2066.44,-12.33,-117.2186,0,26,
7,159.559,7,0.1262221,1.133825,8.98278,238.5025,2066.917,-12.33,-117.2187,0,25.9,
7,159.659,7,0.1247378,1.122661,9.000165,238.7375,2067.302,-12.33,-117.2186,0,25.9,
7,159.759,7,0.1245189,1.118997,8.986563,238.4012,2067.676,-12.33,-117.2187,0,25.9,
7,159.859,7,0.1236612,1.111775,8.990496,238.635,2068.06,-12.33,-117.2186,0,25.9,
7,159.959,7,0.1319765,1.188558,9.005824,238.7825,2068.444,-12.33,-117.2186,0,25.9,
7,160.059,7,0.1364952,1.22841,8.99966,238.6037,2068.826,-12.33,-117.2185,0,25.9,
7,160.159,7,0.1247353,1.122332,8.997716,238.8087,2069.296,-12.33,-117.2184,0,25.9,
7,160.259,7,0.1228446,1.103202,8.980467,238.8025,2069.675,-12.33,-117.2181,0,25.9,
7,160.359,7,0.1246739,1.120965,8.991179,238.5137,2070.057,-12.33,-117.2182,0,25.9,
7,160.459,7,0.1257334,1.131393,8.998347,238.8487,2070.436,-12.33,-117.2184,0,25.9,
7,160.559,7,0.1387795,1.24945,9.003134,238.7513,2070.82,-12.33,-117.2186,0,25.9,
7,160.659,7,0.1437906,1.301708,9.052799,238.5687,2071.202,-12.33,-117.2184,0,25.9,
7,160.759,7,0.1280866,1.150972,8.985888,238.7837,2071.682,-12.33,-117.2182,0,26,
7,160.859,7,0.1275831,1.146776,8.988464,238.5562,2072.057,-12.33,-117.218,0,26,
7,160.959,7,0.1316983,1.188177,9.021968,238.775,2072.442,-12.33,-117.2182,0,26,
7,161.059,7,0.1270784,1.141297,8.981049,238.8587,2072.823,-12.33,-117.2182,0,26,
7,161.159,7,0.1243216,1.118176,8.99422,238.6212,2073.206,-12.33,-117.218,0,26,
7,161.259,7,0.1368798,1.230268,8.987944,238.8425,2073.677,-12.33,-117.2179,0,26,
7,161.359,7,0.1501659,1.352011,9.003447,238.93,2074.055,-12.33,-117.2179,0,26,
7,161.459,7,0.1417373,1.278826,9.022515,238.6125,2074.441,-12.33,-117.2178,0,26,
7,161.559,7,0.1384009,1.24567,9.000446,238.6437,2074.825,-12.33,-117.2177,0,26,
7,161.659,7,0.1247526,1.121732,8.991651,238.7988,2075.2,-12.33,-117.2174,0,26,
7,161.759,7,0.1227755,1.102111,8.976631,238.4612,2075.679,-12.33,-117.2175,0,26,
7,161.859,7,0.1325182,1.193182,9.003911,238.8087,2076.059,-12.33,-117.2177,0,25.9,
7,161.959,7,0.1266678,1.139437,8.995471,238.72,2076.441,-12.33,-117.2177,0,25.9,
7,162.059,7,0.1284015,1.152586,8.97642,238.7762,2076.816,-12.33,-117.2177,0,25.9,
7,162.159,7,0.1260546,1.133919,8.995459,238.7012,2077.195,-12.33,-117.2178,0,25.9,
7,162.259,7,0.1218537,1.094034,8.978262,238.6,2077.586,-12.33,-117.2179,0,25.9,
7,162.359,7,0.1276612,1.14676,8.982836,238.7375,2077.977,-12.33,-117.218,0,25.9,
7,162.459,7,0.1236352,1.112415,8.997558,238.8487,2078.455,-12.33,-117.218,0,25.9,
7,162.559,7,0.1269582,1.139352,8.974235,238.5425,2078.853,-12.33,-117.2179,0,25.9,
7,162.659,7,0.1247294,1.121985,8.995353,238.7337,2079.239,-12.33,-117.2182,0,25.9,
7,162.759,7,0.1213343,1.08952,8.979491,238.7975,2079.626,-12.33,-117.2184,0,25.9,
7,162.859,7,0.1260983,1.132705,8.982715,238.6613,2080.009,-12.33,-117.2185,0,25.9,
7,162.959,7,0.1246694,1.122183,9.00127,238.77,2080.394,-12.33,-117.2187,0,26,
7,163.059,7,0.1263914,1.134595,8.976838,239.0038,2080.779,-12.33,-117.2186,0,26,
7,163.159,7,0.1263796,1.137086,8.997381,238.815,2081.154,-12.33,-117.2185,0,26,
7,163.259,7,0.1213299,1.08978,8.981956,238.7737,2081.626,-12.33,-117.2185,0,26,
7,163.359,7,0.1256083,1.12824,8.982203,238.4563,2082.014,-12.33,-117.2185,0,26,
7,163.459,7,0.1251636,1.126609,9.001093,238.8037,2082.399,-12.33,-117.2188,0,26,
7,163.559,7,0.1262624,1.133481,8.977185,239.0063,2082.772,-12.33,-117.2188,0,26,
7,163.659,7,0.1243744,1.119069,8.997585,238.5813,2083.151,-12.33,-117.2186,0,26,
7,163.759,7,0.1218505,1.094541,8.982653,238.86,2083.622,-12.33,-117.2186,0,26,
7,163.859,7,0.1257708,1.129782,8.982866,238.8525,2084.101,-12.33,-117.2184,0,26,
7,163.959,7,0.1255156,1.129597,8.999651,238.5638,2084.42,-12.33,-117.2183,0,25.9,
7,164.059,7,0.1257024,1.128145,8.974732,238.7725,2084.806,-12.33,-117.2183,0,25.9,
7,164.159,7,0.1251166,1.125444,8.995161,238.7675,2085.19,-12.33,-117.2183,0,25.9,
7,164.259,7,0.1211939,1.088546,8.981854,238.8037,2085.574,-12.33,-117.2183,0,25.9,
7,164.359,7,0.1269439,1.140268,8.982458,238.775,2085.951,-12.33,-117.2185,0,25.9,
7,164.459,7,0.1252484,1.12733,9.000752,238.7937,2086.337,-12.33,-117.2187,0,25.9,
7,164.559,7,0.1258274,1.12962,8.977535,238.7575,2086.724,-12.33,-117.219,0,25.9,
7,164.659,7,0.1259382,1.133,8.99648,238.8213,2087.205,-12.33,-117.2191,0,25.9,
7,164.759,7,0.1206172,1.084165,8.988482,238.735,2087.579,-12.33,-117.219,0,25.9,
7,164.859,7,0.1261442,1.133306,8.98421,238.5275,2087.966,-12.33,-117.219,0,25.9,
7,164.959,7,0.1255911,1.130639,9.002542,238.8675,2088.353,-12.33,-117.2191,0,25.9,
7,165.059,7,0.12545,1.126694,8.981216,238.5525,2088.738,-12.33,-117.2194,0,25.9,
7,165.159,7,0.1243463,1.118819,8.997604,238.5513,2089.116,-12.33,-117.2196,0,26,
7,165.259,7,0.122881,1.105141,8.993582,238.7625,2089.59,-12.33,-117.2197,0,26,
7,165.359,7,0.1263395,1.135455,8.987331,238.8013,2089.974,-12.33,-117.2195,0,26,
7,165.459,7,0.1254034,1.129266,9.005063,238.6862,2090.47,-12.33,-117.2195,0,26,
7,165.559,7,0.1256784,1.128717,8.98099,238.6062,2090.789,-12.33,-117.2195,0,26,
7,165.659,7,0.1234039,1.110213,8.996582,238.5037,2091.174,-12.33,-117.2194,0,26,
7,165.759,7,0.1230022,1.106199,8.993328,239.0725,2091.561,-12.33,-117.2194,0,26,
7,165.859,7,0.1269096,1.140352,8.985548,238.5262,2091.944,-12.33,-117.2193,0,26,
7,165.959,7,0.1260281,1.13478,9.00418,238.8587,2092.326,-12.33,-117.2193,0,26,
7,166.059,7,0.1254332,1.126616,8.981801,238.8638,2092.71,-12.33,-117.2193,0,26,
7,166.159,7,0.1248872,1.123401,8.995325,238.4337,2093.181,-12.33,-117.2193,0,26,
7,166.259,7,0.1229644,1.105965,8.994189,238.7563,2093.564,-12.33,-117.2193,0,25.9,
7,166.359,7,0.1275733,1.146201,8.98465,238.6463,2093.948,-12.33,-117.2191,0,25.9,
7,166.459,7,0.1264491,1.138524,9.003815,238.7937,2094.326,-12.33,-117.2192,0,25.9,
7,166.559,7,0.1251469,1.123953,8.981068,238.7475,2094.705,-12.33,-117.2194,0,25.9,
7,166.659,7,0.1235848,1.111587,8.994527,238.6237,2095.095,-12.33,-117.2194,0,25.9,
7,166.759,7,0.1242451,1.117646,8.995499,238.6962,2095.476,-12.33,-117.2192,0,25.9,
7,166.859,7,0.1266707,1.137755,8.98199,238.7238,2095.958,-12.33,-117.2192,0,25.9,
7,166.959,7,0.1281643,1.154349,9.006793,238.6987,2096.344,-12.33,-117.2194,0,25.9,
7,167.059,7,0.1252192,1.124713,8.981953,238.8725,2096.735,-12.33,-117.2195,0,25.9,
7,167.159,7,0.1238549,1.113844,8.993134,238.9112,2097.126,-12.33,-117.2193,0,25.9,
7,167.259,7,0.1276471,1.148854,9.000236,238.6913,2097.507,-12.33,-117.2193,0,25.9,
7,167.359,7,0.127305,1.14373,8.984173,238.7325,2097.892,-12.33,-117.2193,0,26,
7,167.459,7,0.1257805,1.132253,9.001821,239.1025,2098.268,-12.33,-117.2193,0,26,
7,167.559,7,0.1263849,1.135527,8.984674,238.8675,2098.746,-12.33,-117.2194,0,26,
7,167.659,7,0.1254254,1.127811,8.991885,238.7988,2099.136,-12.33,-117.2193,0,26,
7,167.759,7,0.1243056,1.118471,8.997756,238.7287,2099.524,-12.33,-117.2193,0,26,
7,167.859,7,0.127327,1.143636,8.981878,238.675,2099.904,-12.33,-117.2192,0,26,
7,167.959,7,0.1264924,1.138667,9.001864,238.9713,2100.286,-12.33,-117.2194,0,26,
7,168.059,7,0.1250403,1.123346,8.983867,238.5825,2100.661,-12.33,-117.2195,0,26,
7,168.159,7,0.1241043,1.115799,8.990814,238.745,2101.139,-12.33,-117.2196,0,26,
7,168.259,7,0.1238264,1.11438,8.99953,239.1025,2101.524,-12.33,-117.2196,0,26,
7,168.359,7,0.1272201,1.142778,8.982687,238.7125,2101.899,-12.33,-117.2195,0,26,
7,168.459,7,0.1259917,1.134202,9.002195,238.82,2102.284,-12.33,-117.2194,0,25.9,
7,168.559,7,0.1243232,1.116776,8.982848,238.835,2102.664,-12.33,-117.2193,0,25.9,
7,168.659,7,0.1240758,1.11512,8.987411,238.6087,2103.055,-12.33,-117.2193,0,25.9,
7,168.759,7,0.1249944,1.124833,8.999068,238.83,2103.435,-12.33,-117.2194,0,25.9,
7,168.859,7,0.1282831,1.152241,8.982018,238.6275,2103.916,-12.33,-117.2194,0,25.9,
7,168.959,7,0.1260254,1.134533,9.002419,238.89,2104.292,-12.33,-117.2195,0,25.9,
7,169.059,7,0.1250763,1.123599,8.983309,238.65,2104.68,-12.33,-117.2196,0,25.9,
7,169.159,7,0.1246672,1.120718,8.989681,238.5912,2105.065,-12.33,-117.2198,0,25.9,
7,169.259,7,0.1251913,1.126963,9.001929,238.9362,2105.448,-12.33,-117.2198,0,25.9,
7,169.359,7,0.1278937,1.148789,8.98238,238.765,2105.833,-12.33,-117.2197,0,25.9,
7,169.459,7,0.1265662,1.139317,9.00174,238.7888,2106.219,-12.33,-117.2194,0,25.9,
7,169.559,7,0.123634,1.110587,8.982857,238.6588,2106.701,-12.33,-117.2194,0,25.9,
7,169.659,7,0.125078,1.124197,8.987963,238.5963,2107.084,-12.33,-117.2192,0,25.9,
7,169.759,7,0.1258857,1.132835,8.998917,238.7475,2107.466,-12.33,-117.2192,0,25.9,
7,169.859,7,0.1272916,1.143285,8.981619,238.9212,2107.841,-12.33,-117.2196,0,25.9,
7,169.959,7,0.1272111,1.145315,9.003258,238.8387,2108.232,-12.33,-117.2197,0,25.9,
7,170.059,7,0.1229458,1.104608,8.984513,238.6913,2108.616,-12.33,-117.2199,0,25.9,
7,170.159,7,0.1253049,1.126635,8.991149,238.685,2109.091,-12.33,-117.2198,0,25.9,
7,170.259,7,0.1244942,1.120511,9.000508,238.4413,2109.474,-12.33,-117.2197,0,25.9,
7,170.359,7,0.1278141,1.148361,8.984619,238.7775,2109.856,-12.33,-117.2196,0,25.9,
7,170.459,7,0.1263749,1.137488,9.000904,239.1025,2110.242,-12.33,-117.2194,0,25.9,
7,170.559,7,0.1220076,1.09585,8.981817,238.805,2110.626,-12.33,-117.2193,0,25.9,
7,170.659,7,0.1259775,1.132231,8.98756,238.7837,2111.017,-12.33,-117.2194,0,25.9,
7,170.759,7,0.1246197,1.121465,8.999103,238.8875,2111.396,-12.33,-117.2194,0,26,
7,170.859,7,0.1278589,1.148328,8.981214,238.8062,2111.873,-12.33,-117.2193,0,26,
7,170.959,7,0.1263116,1.136592,8.99832,238.78,2112.256,-12.33,-117.219,0,26,
7,171.059,7,0.1229121,1.103728,8.979814,238.6425,2112.643,-12.33,-117.219,0,26,
7,171.159,7,0.1255201,1.1277,8.98422,238.805,2113.031,-12.33,-117.2187,0,26,
7,171.259,7,0.125214,1.12635,8.995397,238.7825,2113.416,-12.33,-117.2187,0,26,
7,171.359,7,0.1277781,1.147338,8.979145,238.5375,2113.804,-12.33,-117.2187,0,26,
7,171.459,7,0.1260687,1.133955,8.99474,238.825,2114.182,-12.33,-117.2187,0,26,
7,171.559,7,0.12194,1.094804,8.978219,238.8563,2114.656,-12.33,-117.2187,0,26,
7,171.659,7,0.1261212,1.133023,8.983606,238.5638,2115.04,-12.33,-117.2187,0,26,
7,171.759,7,0.1251543,1.125775,8.995096,238.705,2115.419,-12.33,-117.2187,0,26,
7,171.859,7,0.127867,1.147792,8.976455,238.5762,2115.796,-12.33,-117.2186,0,26,
7,171.959,7,0.126295,1.135907,8.994075,238.6838,2116.184,-12.33,-117.2188,0,26,
7,172.059,7,0.1222754,1.098396,8.982965,238.5113,2116.571,-12.33,-117.2189,0,26,
7,172.159,7,0.1273254,1.143996,8.984826,238.5025,2117.055,-12.33,-117.2192,0,26,
7,172.259,7,0.1257582,1.131721,8.999183,238.81,2117.433,-12.33,-117.2194,0,26,
7,172.359,7,0.1276218,1.14612,8.9806,238.9512,2117.829,-12.33,-117.2195,0,26,
7,172.459,7,0.127301,1.14547,8.998124,238.5125,2118.215,-12.33,-117.2196,0,26,
7,172.559,7,0.1229254,1.104877,8.988198,238.6075,2118.594,-12.33,-117.2195,0,26,
7,172.659,7,0.1284473,1.154362,8.987046,238.8213,2118.98,-12.33,-117.2194,0,26,
7,172.759,7,0.1274857,1.14762,9.001954,238.575,2119.364,-12.33,-117.2193,0,26,
7,172.859,7,0.1274494,1.14436,8.978934,238.8725,2119.839,-12.33,-117.2194,0,26,
7,172.959,7,0.1257181,1.13101,8.996397,238.7588,2120.217,-12.33,-117.2195,0,26,
7,173.059,7,0.1239583,1.113987,8.986786,238.6488,2120.599,-12.33,-117.2195,0,26,
7,173.159,7,0.1264813,1.136436,8.985012,238.5825,2120.984,-12.33,-117.2196,0,26,
7,173.259,7,0.1262301,1.136345,9.002171,238.7487,2121.366,-12.33,-117.2196,0,26,
7,173.359,7,0.1271143,1.141401,8.979334,238.775,2121.745,-12.33,-117.2195,0,26,
7,173.459,7,0.1257031,1.130883,8.996462,238.945,2122.135,-12.33,-117.2194,0,26,
7,173.559,7,0.1233083,1.108313,8.988149,238.5813,2122.619,-12.33,-117.2197,0,26,
7,173.659,7,0.1273943,1.144954,8.987483,238.61,2123.002,-12.33,-117.2197,0,26,
7,173.759,7,0.1271115,1.144324,9.002521,238.9012,2123.376,-12.33,-117.2198,0,26,
7,173.859,7,0.1269315,1.139979,8.981058,238.8575,2123.762,-12.33,-117.22,0,26,
7,173.959,7,0.1261267,1.135082,8.999539,238.8062,2124.149,-12.33,-117.2203,0,26,
7,174.059,7,0.123661,1.111963,8.992028,238.72,2124.539,-12.33,-117.2203,0,25.9,
7,174.159,7,0.1277449,1.148331,8.989251,238.605,2124.917,-12.33,-117.2203,0,25.9,
7,174.259,7,0.1272736,1.146175,9.005598,238.7837,2125.404,-12.33,-117.2204,0,25.9,
7,174.359,7,0.1275432,1.145967,8.984938,238.64,2125.807,-12.33,-117.2204,0,25.9,
7,174.459,7,0.1250851,1.12572,8.999626,238.6737,2126.185,-12.33,-117.2206,0,25.9,
7,174.559,7,0.1237122,1.113019,8.996837,239.0388,2126.564,-12.33,-117.2205,0,25.9,
7,174.659,7,0.1282784,1.153069,8.988802,238.395,2126.952,-12.33,-117.2205,0,25.9,
7,174.759,7,0.127188,1.145311,9.00487,238.7012,2127.335,-12.33,-117.2205,0,25.9,
7,174.859,7,0.1271675,1.142596,8.984972,238.9388,2127.71,-12.33,-117.2202,0,25.9,
7,174.959,7,0.1245201,1.120384,8.997613,238.2813,2128.18,-12.33,-117.22,0,25.9,
7,175.059,7,0.124599,1.120361,8.991734,238.8587,2128.564,-12.33,-117.2197,0,25.9,
7,175.159,7,0.128472,1.154583,8.987037,238.6962,2128.946,-12.33,-117.2197,0,26,
7,175.259,7,0.1263718,1.137482,9.001072,238.745,2129.332,-12.33,-117.2198,0,26,
7,175.359,7,0.1279036,1.149017,8.98346,238.7387,2129.71,-12.33,-117.2198,0,26,
7,175.459,7,0.125704,1.130675,8.994743,238.4975,2130.184,-12.33,-117.2198,0,26,
7,175.559,7,0.1243121,1.11802,8.993656,238.7112,2130.566,-12.33,-117.2199,0,26,
7,175.659,7,0.1282144,1.152112,8.985817,238.7275,2130.955,-12.33,-117.2198,0,26,
7,175.759,7,0.1268192,1.141548,9.001375,238.6987,2131.336,-12.33,-117.2198,0,26,
7,175.859,7,0.1279268,1.149257,8.983706,238.67,2131.72,-12.33,-117.2197,0,26,
7,175.959,7,0.12444,1.119108,8.993155,238.74,2132.095,-12.33,-117.2197,0,26,
